start year,start month,end year,end month,from,Hard Broadcast News,Left Wing Cable,No or Minimal News,Other Cable,Right Wing Cable,Soft Broadcast News,Spanish News
2017,12,2018,6,Spanish News,72000.261,,189692.741,,14408.106,,
2017,12,2018,7,Hard Broadcast News,,53832.036,5337307.058,646381.736,,,
2017,12,2018,7,Left Wing Cable,,,1733319.099,591009.358,,119346.923,16078.893
2017,12,2018,7,Other Cable,,,2364971.940,,165137.526,,186580.530
2017,12,2018,7,Right Wing Cable,182565.559,19102.422,1152478.704,,,,18080.962
2017,12,2018,7,Soft Broadcast News,1712893.234,,3929059.000,534138.204,257157.938,,98092.224
2017,12,2018,7,Spanish News,55064.641,,716520.953,,,,
2017,12,2018,8,Hard Broadcast News,,651920.745,5155707.961,938804.801,,,
2017,12,2018,8,Left Wing Cable,,,1738109.809,556863.100,,12634.568,
2017,12,2018,8,Other Cable,,,1996961.876,,34609.655,,69452.594
2017,12,2018,8,Right Wing Cable,415795.624,58026.422,1376486.027,,,,16364.349
2017,12,2018,8,Soft Broadcast News,1209407.524,,3862038.291,662625.430,71156.615,,
2017,12,2018,8,Spanish News,100165.996,66915.752,1266425.114,,,7538.679,
2017,12,2018,9,Hard Broadcast News,,1078503.635,3691687.401,813220.129,317128.220,,
2017,12,2018,9,Left Wing Cable,,,1185404.669,378121.460,,,
2017,12,2018,9,Other Cable,,,654043.788,,162431.979,,100950.012
2017,12,2018,9,Right Wing Cable,,75962.316,818031.943,,,,2692.323
2017,12,2018,9,Soft Broadcast News,2194618.345,119032.859,3446654.390,1079403.445,543773.028,,
2017,12,2018,9,Spanish News,77930.625,91710.443,893283.569,,,35651.272,
2017,12,2018,10,Hard Broadcast News,,543316.069,4026007.154,533100.317,699861.440,807045.509,
2017,12,2018,10,Left Wing Cable,,,1877095.738,662861.196,52725.656,340235.506,
2017,12,2018,10,Other Cable,,,1851594.035,,367315.208,,16010.720
2017,12,2018,10,Right Wing Cable,,,679369.262,,,,
2017,12,2018,10,Soft Broadcast News,,,2902114.985,63901.025,551970.242,,
2017,12,2018,10,Spanish News,121823.384,76120.595,1165897.672,,1635.543,28742.831,
2017,12,2018,11,Hard Broadcast News,,841867.227,1534487.332,,355918.797,,
2017,12,2018,11,Left Wing Cable,,,483196.610,,72124.514,116247.378,
2017,12,2018,11,Other Cable,407575.864,43305.473,1767092.746,,330891.164,229383.903,111819.720
2017,12,2018,11,Right Wing Cable,,,502039.412,,,,
2017,12,2018,11,Soft Broadcast News,490248.442,,2593972.421,,363929.962,,
2017,12,2018,11,Spanish News,103545.335,109142.520,777482.661,,13193.279,35642.962,
2017,12,2018,12,Hard Broadcast News,,771430.281,2981628.639,,,,
2017,12,2018,12,Left Wing Cable,,,1659806.622,,17050.418,177544.969,
2017,12,2018,12,Other Cable,456479.024,40766.552,2623045.677,,91591.197,258199.409,29500.460
2017,12,2018,12,Right Wing Cable,421325.829,,1580420.416,,,,20666.511
2017,12,2018,12,Soft Broadcast News,1398412.878,,3036443.617,,63693.789,,
2017,12,2018,12,Spanish News,158762.215,82018.775,1249846.226,,,72346.765,
2017,12,2019,1,Hard Broadcast News,,764042.249,4130804.671,,,,
2017,12,2019,1,Left Wing Cable,,,1783270.364,66324.738,94184.805,,
2017,12,2019,1,Other Cable,1128582.766,,2933081.774,,162872.164,,114594.976
2017,12,2019,1,Right Wing Cable,184408.797,,1390737.384,,,,
2017,12,2019,1,Soft Broadcast News,6485845.427,366669.579,5377624.875,556498.881,374839.692,,75381.783
2017,12,2019,1,Spanish News,76612.247,64152.775,1119820.968,,1881.392,,
2017,12,2019,2,Hard Broadcast News,,214067.487,4492483.497,,,,
2017,12,2019,2,Left Wing Cable,,,2350021.180,474165.841,173821.249,,73773.118
2017,12,2019,2,Other Cable,1252167.468,,3018348.829,,230113.973,,127561.257
2017,12,2019,2,Right Wing Cable,552.178,,1604392.683,,,,45199.504
2017,12,2019,2,Soft Broadcast News,7763717.839,297146.613,6067863.882,765431.006,487046.309,,62209.897
2017,12,2019,2,Spanish News,159105.864,,1321578.687,,,,
2017,12,2019,3,Hard Broadcast News,,,6126656.071,56042.732,,,
2017,12,2019,3,Left Wing Cable,385706.095,,2629845.598,893813.072,192192.076,,48786.260
2017,12,2019,3,Other Cable,,,2766300.342,,130240.691,,11001.052
2017,12,2019,3,Right Wing Cable,414952.251,,1754656.372,,,,27677.324
2017,12,2019,3,Soft Broadcast News,6847191.549,77367.492,6054383.276,848491.540,334084.964,,28387.579
2017,12,2019,3,Spanish News,101360.578,,1794733.885,,,,
2017,12,2019,4,Hard Broadcast News,,,9124357.454,583687.624,,,
2017,12,2019,4,Left Wing Cable,393786.085,,3042319.848,1060209.108,221282.836,,23053.783
2017,12,2019,4,Other Cable,,,3232569.108,,64873.858,,39388.240
2017,12,2019,4,Right Wing Cable,155297.481,,2058866.357,,,,19916.638
2017,12,2019,4,Soft Broadcast News,6361453.277,47727.639,6595856.623,931438.024,296013.153,,24796.366
2017,12,2019,4,Spanish News,44992.673,,1986201.941,,,,
2017,12,2019,5,Hard Broadcast News,,,7605011.283,113428.413,,,
2017,12,2019,5,Left Wing Cable,635678.207,,3378993.768,1081734.685,260716.579,37.479,35398.323
2017,12,2019,5,Other Cable,,,3377998.891,,21761.222,,
2017,12,2019,5,Right Wing Cable,665185.085,,2220086.878,,,,14578.468
2017,12,2019,5,Soft Broadcast News,6992370.015,,6463112.514,968331.681,199702.895,,863.119
2017,12,2019,5,Spanish News,61118.224,,1783494.189,258.481,,,
2017,12,2019,6,Hard Broadcast News,,,8293631.254,279307.823,,,
2017,12,2019,6,Left Wing Cable,913360.373,,3209056.158,1068659.346,194607.608,,59715.245
2017,12,2019,6,Other Cable,,,3826289.166,,11683.553,,
2017,12,2019,6,Right Wing Cable,695607.959,,2303991.365,,,,
2017,12,2019,6,Soft Broadcast News,8177979.702,111610.130,7217325.463,1296718.613,211440.909,,43199.229
2017,12,2019,6,Spanish News,89423.203,,1932054.159,55620.298,5557.859,,
2017,12,2019,7,Hard Broadcast News,,1250864.101,11360044.011,820964.950,103952.877,,4669.087
2017,12,2019,7,Left Wing Cable,,,2953573.043,419809.558,203448.268,,35872.792
2017,12,2019,7,Other Cable,,,4630817.975,,346630.774,,
2017,12,2019,7,Right Wing Cable,,,2174625.871,,,,2536.683
2017,12,2019,7,Soft Broadcast News,7545076.993,223838.669,7338947.281,1240899.986,355159.126,,94315.316
2017,12,2019,7,Spanish News,,,2049561.624,22886.236,,,
2017,12,2019,8,Hard Broadcast News,,1197885.875,11749120.946,1483102.982,138634.813,,
2017,12,2019,8,Left Wing Cable,,,4199593.398,1019584.268,272722.333,,42444.373
2017,12,2019,8,Other Cable,,,4828131.330,,221812.096,,
2017,12,2019,8,Right Wing Cable,,,2359614.968,,,,18983.425
2017,12,2019,8,Soft Broadcast News,6894647.702,139663.411,7395770.765,1333247.535,253409.352,,75399.896
2017,12,2019,8,Spanish News,65699.655,,2286733.333,18458.881,,,
2017,12,2019,9,Hard Broadcast News,,503866.895,8379699.029,,,,
2017,12,2019,9,Left Wing Cable,,,3887802.798,717081.366,276712.427,,13895.164
2017,12,2019,9,Other Cable,125580.972,,5032101.905,,228400.783,,10925.531
2017,12,2019,9,Right Wing Cable,255396.689,,2253523.314,,,,36369.558
2017,12,2019,9,Soft Broadcast News,8287726.808,280476.083,6928929.024,1049850.207,194915.008,,51148.719
2017,12,2019,9,Spanish News,66420.471,,2263913.204,,,,
2017,12,2019,10,Hard Broadcast News,,1588407.488,9114201.901,,,,17398.118
2017,12,2019,10,Left Wing Cable,,,3533742.119,491450.135,252768.518,,32335.043
2017,12,2019,10,Other Cable,335949.440,,5041970.694,,245285.376,,
2017,12,2019,10,Right Wing Cable,57215.144,,2237441.258,,,,9705.422
2017,12,2019,10,Soft Broadcast News,7201900.853,329220.462,6818765.045,843247.766,317359.245,,27621.952
2017,12,2019,10,Spanish News,,,2599110.353,15454.509,,,
2017,12,2019,11,Hard Broadcast News,,1193689.068,8168215.817,,,,
2017,12,2019,11,Left Wing Cable,,,3630157.198,513129.850,294961.158,,5560.346
2017,12,2019,11,Other Cable,542322.095,,4643968.474,,359390.408,,
2017,12,2019,11,Right Wing Cable,84417.015,,2195267.325,,,,13473.847
2017,12,2019,11,Soft Broadcast News,8882235.358,292049.130,6581220.744,993294.377,268550.789,,32929.056
2017,12,2019,11,Spanish News,14891.569,,2486111.216,10216.643,,,
2017,12,2019,12,Hard Broadcast News,,544914.814,7317162.691,,53963.392,,
2017,12,2019,12,Left Wing Cable,,,3556073.238,434092.225,269122.469,,10389.756
2017,12,2019,12,Other Cable,1301679.033,,4945198.875,,516554.720,,107898.726
2017,12,2019,12,Right Wing Cable,,,1871693.636,,,,25782.778
2017,12,2019,12,Soft Broadcast News,8158554.495,113675.640,6577669.515,708731.283,319443.189,,
2017,12,2019,12,Spanish News,132670.971,,2999891.344,,,2990.366,
2017,12,2020,1,Hard Broadcast News,,1845169.588,8043252.885,,1033628.360,,
2017,12,2020,1,Left Wing Cable,,,2996910.044,399581.935,305513.115,,
2017,12,2020,1,Other Cable,1022384.710,,4896183.197,,722096.301,,82435.662
2017,12,2020,1,Right Wing Cable,,,1239106.668,,,,9054.424
2017,12,2020,1,Soft Broadcast News,9566246.785,537843.350,6968373.257,939914.186,664508.060,,29160.021
2017,12,2020,1,Spanish News,114365.552,22872.825,2388802.215,,,,
2017,12,2020,2,Hard Broadcast News,,496745.895,9054899.124,,1071283.309,,
2017,12,2020,2,Left Wing Cable,,,3723333.966,1038698.919,283164.019,,69479.233
2017,12,2020,2,Other Cable,833747.776,,5133507.877,,764600.502,,114950.423
2017,12,2020,2,Right Wing Cable,,,1373432.716,,,,30894.693
2017,12,2020,2,Soft Broadcast News,8815404.266,341951.539,7344618.150,1021054.261,708648.915,,3065.148
2017,12,2020,2,Spanish News,44926.312,,2975590.809,,,,
2017,12,2020,3,Hard Broadcast News,,4232688.733,4765582.762,,2412462.727,,
2017,12,2020,3,Left Wing Cable,,,1011595.082,,419527.848,,16096.135
2017,12,2020,3,No or Minimal News,,,,,21866.414,,
2017,12,2020,3,Other Cable,1742599.070,138364.505,4527983.456,,1184643.006,,136543.047
2017,12,2020,3,Soft Broadcast News,10935694.109,1280686.446,6676296.848,908831.235,1030251.444,,77549.548
2017,12,2020,3,Spanish News,70374.350,,1708155.712,,8592.474,,
2017,12,2020,4,Hard Broadcast News,,3928119.669,9639986.705,,2630074.307,,44859.985
2017,12,2020,4,Left Wing Cable,,,2882581.213,124403.478,672015.846,,14667.850
2017,12,2020,4,Other Cable,1048606.245,,5711367.957,,1081344.014,,105801.998
2017,12,2020,4,Right Wing Cable,,,1271264.404,,,,
2017,12,2020,4,Soft Broadcast News,8803136.115,1075887.333,7592077.362,915287.185,1023594.802,,87671.409
2017,12,2020,4,Spanish News,,,2743986.241,,439.357,,
2017,12,2020,5,Hard Broadcast News,,3942119.381,12269792.515,,2157187.589,,37717.647
2017,12,2020,5,Left Wing Cable,,,3167425.824,115622.248,512095.550,,10825.367
2017,12,2020,5,Other Cable,1139887.635,,6507458.710,,966877.909,,61461.447
2017,12,2020,5,Right Wing Cable,,,2210547.594,,,,
2017,12,2020,5,Soft Broadcast News,8627852.893,981989.296,8201063.824,1092501.557,747428.665,,59631.967
2017,12,2020,5,Spanish News,,,3717680.867,,10609.060,,
2017,12,2020,6,Hard Broadcast News,,3968592.898,13897232.889,,2332318.173,,
2017,12,2020,6,Left Wing Cable,,,3474415.776,271922.894,727075.814,,9508.488
2017,12,2020,6,Other Cable,781400.475,,6822003.960,,890555.723,,52885.868
2017,12,2020,6,Right Wing Cable,,,2700562.402,,,,
2017,12,2020,6,Soft Broadcast News,9309815.847,1131397.407,8959131.594,1234400.898,1021425.142,,37572.205
2017,12,2020,6,Spanish News,82605.290,,4104920.885,,6498.476,,
2017,12,2020,7,Hard Broadcast News,,3605347.126,15949338.155,,2125078.392,,20142.380
2017,12,2020,7,Left Wing Cable,,,5046715.016,574168.302,814593.987,,21639.111
2017,12,2020,7,Other Cable,182249.256,,7178673.960,,702776.938,,121729.029
2017,12,2020,7,Right Wing Cable,,,3677655.148,,,,
2017,12,2020,7,Soft Broadcast News,9346978.604,891777.037,9305488.169,1260063.312,996947.108,,48653.130
2017,12,2020,7,Spanish News,,,4507662.489,,12720.879,,
2017,12,2020,8,Hard Broadcast News,,4212137.900,15342177.477,130840.809,2654212.553,,85351.542
2017,12,2020,8,Left Wing Cable,,,4181508.694,518396.753,727920.536,,38556.015
2017,12,2020,8,Other Cable,,,7582723.444,,981207.486,,55329.125
2017,12,2020,8,Right Wing Cable,,,2871391.083,,,,1439.701
2017,12,2020,8,Soft Broadcast News,9825733.862,1162740.327,9586053.040,1309669.667,1211810.043,,89547.420
2017,12,2020,8,Spanish News,,,4680365.134,,,,
2017,12,2020,9,Hard Broadcast News,,3047942.313,11650119.287,,2290366.340,,
2017,12,2020,9,Left Wing Cable,,,4374092.750,430398.218,915407.629,,31768.539
2017,12,2020,9,Other Cable,808254.973,,7587414.710,,990042.686,,36398.444
2017,12,2020,9,Right Wing Cable,,,2166412.266,,,,
2017,12,2020,9,Soft Broadcast News,10011672.561,957416.066,9550534.430,1283140.568,1199999.387,,66056.137
2017,12,2020,9,Spanish News,56067.818,,4902586.824,,25786.017,,
2017,12,2020,10,Hard Broadcast News,,3850283.590,9577865.051,,2927102.752,,
2017,12,2020,10,Left Wing Cable,,,3574026.625,43281.119,848952.785,,
2017,12,2020,10,Other Cable,1162543.143,,7254924.362,,1272399.975,,32242.093
2017,12,2020,10,Right Wing Cable,,,1607995.744,,,,
2017,12,2020,10,Soft Broadcast News,11023841.694,1390268.881,9438101.551,1406170.495,1397021.819,,87105.724
2017,12,2020,10,Spanish News,203435.761,33832.421,5085920.239,,39057.145,,
2017,12,2020,11,Hard Broadcast News,,9729325.340,7022134.668,,4936535.988,,
2017,12,2020,11,Left Wing Cable,,,437643.474,,783174.731,,
2017,12,2020,11,No or Minimal News,,,,,355276.034,,
2017,12,2020,11,Other Cable,1937056.023,1806815.484,7450769.167,,1760576.371,,112244.315
2017,12,2020,11,Soft Broadcast News,10714753.746,2234056.944,8881587.176,1167169.681,1545037.786,,67543.272
2017,12,2020,11,Spanish News,200221.941,274911.884,3999584.553,,113092.062,,
2017,12,2020,12,Hard Broadcast News,,5762699.663,13952656.195,,2946732.436,,18854.194
2017,12,2020,12,Left Wing Cable,,,6115220.371,,730659.054,,
2017,12,2020,12,Other Cable,1089979.388,372111.132,8307341.924,,441666.334,,128368.961
2017,12,2020,12,Right Wing Cable,,,5632279.103,,,,7423.624
2017,12,2020,12,Soft Broadcast News,8156319.725,672489.833,9395836.376,1113190.804,745494.908,,35206.544
2017,12,2020,12,Spanish News,,23661.904,5282549.281,,,,
2017,12,2021,1,Hard Broadcast News,,9386897.631,10133872.678,,3663958.339,,
2017,12,2021,1,Left Wing Cable,,,2453673.661,,613592.215,,
2017,12,2021,1,Other Cable,2325989.807,1549130.164,8051790.602,,810310.914,,111586.799
2017,12,2021,1,Right Wing Cable,,,4388334.587,,,,3980.882
2017,12,2021,1,Soft Broadcast News,12009264.338,1995588.639,9710926.279,1131211.417,1244589.940,,40383.189
2017,12,2021,1,Spanish News,11984.128,277553.936,4822770.152,,,,
2017,12,2021,2,Hard Broadcast News,,6932859.836,17035202.115,,3255931.522,,4290.886
2017,12,2021,2,Left Wing Cable,,,7236202.565,375935.108,661052.008,,
2017,12,2021,2,Other Cable,272841.265,,8315267.752,,158213.299,,63385.911
2017,12,2021,2,Right Wing Cable,,,6778640.749,,,,
2017,12,2021,2,Soft Broadcast News,10567939.530,1294208.248,10309182.380,1360695.786,1098704.560,,
2017,12,2021,2,Spanish News,,186257.530,6388524.833,,22164.093,6207.144,
2017,12,2021,3,Hard Broadcast News,,4345033.268,16446651.029,,2795623.712,,54779.169
2017,12,2021,3,Left Wing Cable,,,8413459.921,1180358.906,672719.862,,
2017,12,2021,3,Other Cable,348382.791,,8322685.936,,,,71349.851
2017,12,2021,3,Right Wing Cable,,,6762969.902,17978.574,,,17922.180
2017,12,2021,3,Soft Broadcast News,9632541.298,543268.935,10277727.635,1209354.750,972023.404,,27256.048
2017,12,2021,3,Spanish News,,68638.130,5830044.529,,,,
2017,12,2021,4,Hard Broadcast News,,3841022.900,16525643.723,,2623665.492,,120050.150
2017,12,2021,4,Left Wing Cable,,,8051510.459,1121853.822,736459.415,,
2017,12,2021,4,Other Cable,161293.273,,8677708.442,,34433.234,,97727.846
2017,12,2021,4,Right Wing Cable,,,6991797.726,,,,34664.411
2017,12,2021,4,Soft Broadcast News,9926205.672,525537.038,10177093.340,1243222.454,1059391.171,,46482.357
2017,12,2021,4,Spanish News,,79322.959,5829885.802,,,,
2017,12,2021,5,Hard Broadcast News,,3140072.643,18093698.208,,2511805.847,,89447.737
2017,12,2021,5,Left Wing Cable,,,9089133.034,1427182.248,755259.659,,
2017,12,2021,5,Other Cable,156993.442,,9337032.447,,42471.859,,60671.410
2017,12,2021,5,Right Wing Cable,,,7541192.574,,,,15281.225
2017,12,2021,5,Soft Broadcast News,9174122.568,240961.788,10349350.929,1123467.104,976765.161,,34742.268
2017,12,2021,5,Spanish News,,28304.524,5933185.694,,,,
2017,12,2021,6,Hard Broadcast News,,3277883.949,20053078.265,647953.293,2570245.182,,132461.056
2017,12,2021,6,Left Wing Cable,,,9643973.525,1741076.863,710253.365,,39650.019
2017,12,2021,6,Other Cable,,,9495040.622,,44892.914,,62071.650
2017,12,2021,6,Right Wing Cable,,,7588313.980,,,,33628.622
2017,12,2021,6,Soft Broadcast News,9097201.591,253132.125,10747648.350,1345783.766,930558.173,,31067.926
2017,12,2021,6,Spanish News,,,5942904.888,,,,
2017,12,2021,7,Hard Broadcast News,,3318146.157,19421188.728,,2541593.915,,35241.850
2017,12,2021,7,Left Wing Cable,,,9804727.593,1155076.965,701947.765,,23350.760
2017,12,2021,7,Other Cable,517769.719,,11631515.615,,72114.794,,155463.623
2017,12,2021,7,Right Wing Cable,,,7902087.829,,,,55162.602
2017,12,2021,7,Soft Broadcast News,8978820.127,205931.931,10346331.630,1073206.193,791164.727,,
2017,12,2021,7,Spanish News,,,6124956.519,,,16369.364,
2017,12,2021,8,Hard Broadcast News,,3574800.770,19030975.857,,3327017.464,,123184.656
2017,12,2021,8,Left Wing Cable,,,9225115.367,1321290.740,714142.894,,
2017,12,2021,8,Other Cable,285899.751,,10746868.454,,670862.052,,54997.817
2017,12,2021,8,Right Wing Cable,,,6291538.216,,,,20824.989
2017,12,2021,8,Soft Broadcast News,9284863.062,232579.866,10434307.985,1085912.000,1129667.759,,
2017,12,2021,8,Spanish News,,35522.369,6350567.971,,,15152.171,
2017,12,2021,9,Hard Broadcast News,,2587904.253,19544182.007,,2935663.909,,57330.436
2017,12,2021,9,Left Wing Cable,,,9627582.536,1578596.330,806749.810,,
2017,12,2021,9,Other Cable,477826.105,,10083651.326,,459466.326,,67443.237
2017,12,2021,9,Right Wing Cable,,,6780890.620,,,,50014.109
2017,12,2021,9,Soft Broadcast News,9397613.586,71985.588,10717410.896,1185225.180,996177.972,,11957.835
2017,12,2021,9,Spanish News,,22406.085,6215420.696,,,,
2017,12,2021,10,Hard Broadcast News,,1645889.990,18287323.591,,2838933.141,,22015.191
2017,12,2021,10,Left Wing Cable,,,10380381.585,1974669.731,846330.964,104184.868,
2017,12,2021,10,Other Cable,515582.314,,9881298.590,,358168.446,,59814.283
2017,12,2021,10,Right Wing Cable,,,7266624.052,,,,20342.166
2017,12,2021,10,Soft Broadcast News,9345232.928,,10658519.624,1196154.779,953283.367,,8910.773
2017,12,2021,10,Spanish News,,9450.062,6255460.629,,,,
2017,12,2021,11,Hard Broadcast News,,1657708.885,18635279.213,,3176258.813,,71805.656
2017,12,2021,11,Left Wing Cable,,,10296575.632,2120068.217,844884.602,51501.822,
2017,12,2021,11,Other Cable,504181.861,,9647792.204,,633222.434,,127545.474
2017,12,2021,11,Right Wing Cable,,,6436740.529,,,,4231.607
2017,12,2021,11,Soft Broadcast News,8920199.157,,10235662.709,1084195.930,1072589.592,,
2017,12,2021,11,Spanish News,,17060.541,6278668.805,,,31573.171,
2017,12,2021,12,Hard Broadcast News,,1686274.196,18140446.985,,2634407.482,,79432.039
2017,12,2021,12,Left Wing Cable,,,9609636.561,1641672.477,869866.380,37039.071,
2017,12,2021,12,Other Cable,1291052.919,,10763943.669,,288420.962,,117746.660
2017,12,2021,12,Right Wing Cable,,,7121298.048,,,,33011.208
2017,12,2021,12,Soft Broadcast News,8954445.354,,10438516.560,1002418.386,921962.970,,
2017,12,2021,12,Spanish News,,38693.411,6026007.341,,,79536.680,
2017,12,2022,1,Hard Broadcast News,,788915.873,17713964.856,,2469799.289,,
2017,12,2022,1,Left Wing Cable,,,10129813.755,2070196.671,864224.380,93233.265,
2017,12,2022,1,Other Cable,1201375.145,,10252101.282,,165615.640,,68752.337
2017,12,2022,1,Right Wing Cable,,,7071460.628,,,,20080.079
2017,12,2022,1,Soft Broadcast News,9731025.902,,10224892.818,1212023.289,959965.099,,
2017,12,2022,1,Spanish News,24843.767,27287.121,5949380.986,,,107530.938,
2017,12,2022,2,Hard Broadcast News,,3248018.086,20320870.419,,3802706.609,,105010.335
2017,12,2022,2,Left Wing Cable,,,8974031.695,1487154.136,768366.603,,
2017,12,2022,2,Other Cable,512571.967,,10606163.328,,805480.621,,85661.806
2017,12,2022,2,Right Wing Cable,,,6322424.271,,,,
2017,12,2022,2,Soft Broadcast News,8884022.462,329484.742,10968983.138,1193752.561,1295086.275,,
2017,12,2022,2,Spanish News,,43201.971,6503851.035,,39284.313,92903.971,
