state,program,network,period,value,medium,domain
SD,,,Last 12 months,1718,web,atlasobscura.com
RI,,,Last 12 months,1657,web,outlookindia.com
AK,,,Last 12 months,1583,web,teenvogue.com
ND,,,Last 12 months,1572,web,theatlantic.com
ND,,,Last 12 months,1566,web,newsweek.com
RI,,,Last 12 months,1512,web,newsweek.com
HI,,,Last 12 months,1486,web,clashdaily.com
VT,,,Last 12 months,1484,web,aljazeera.com
VT,,,Last 12 months,1432,web,pbs.org
SD,,,Last 12 months,1419,web,hannity.com
VT,,,Last 12 months,1400,web,democraticunderground.com
SD,,,Last 12 months,1399,web,townhall.com
SD,,,Last 12 months,1397,web,rawstory.com
ND,,,Last 12 months,1382,web,drudgereport.com
ND,,,Last 12 months,1382,web,nationalreview.com
SD,,,Last 12 months,1361,web,theguardian.com
AK,,,Last 12 months,1327,web,thecut.com
RI,,,Last 12 months,1312,web,newyorker.com
RI,,,Last 12 months,1295,web,politicalwire.com
RI,,,Last 12 months,1242,web,rawstory.com
RI,,,Last 12 months,1165,web,theatlantic.com
HI,,,Last 12 months,967,web,dailykos.com
HI,,,Last 12 months,950,web,theguardian.com
HI,,,Last 12 months,945,web,newyorker.com
HI,,,Last 12 months,718,web,rawstory.com
HI,,,Last 12 months,655,web,salon.com
CA,,,Since 2016,584910,web,foxnews.com
TX,,,Since 2016,446034,web,foxnews.com
FL,,,Since 2016,388392,web,foxnews.com
CA,,,Since 2016,322508,web,npr.org
NY,,,Since 2016,281928,web,foxnews.com
CA,,,Since 2016,280738,web,theguardian.com
PA,,,Since 2016,222180,web,foxnews.com
CA,,,Since 2016,183335,web,newsweek.com
CA,,,Since 2016,182475,web,theatlantic.com
MI,,,Since 2016,174632,web,foxnews.com
IL,,,Since 2016,172852,web,foxnews.com
CA,,,Since 2016,165361,web,pbs.org
NY,,,Since 2016,162721,web,theguardian.com
CA,,,Since 2016,160178,web,thedailybeast.com
NC,,,Since 2016,158610,web,foxnews.com
CA,,,Since 2016,158538,web,vox.com
GA,,,Since 2016,157417,web,foxnews.com
UT,,,Since 2016,156290,web,ksl.com
NJ,,,Since 2016,153919,web,foxnews.com
OH,,,Since 2016,153567,web,foxnews.com
VA,,,Since 2016,153528,web,foxnews.com
WA,,,Since 2016,140556,web,foxnews.com
TX,,,Since 2016,138806,web,npr.org
CA,,,Since 2016,132448,web,slate.com
NY,,,Since 2016,131618,web,npr.org
CA,,,Since 2016,125425,web,dailykos.com
WI,,,Since 2016,124749,web,foxnews.com
TX,,,Since 2016,123997,web,theguardian.com
FL,,,Since 2016,123841,web,npr.org
AZ,,,Since 2016,123048,web,foxnews.com
MO,,,Since 2016,120172,web,foxnews.com
FL,,,Since 2016,115713,web,theguardian.com
CO,,,Since 2016,114783,web,foxnews.com
MD,,,Since 2016,105587,web,foxnews.com
TN,,,Since 2016,101832,web,foxnews.com
MA,,,Since 2016,97359,web,foxnews.com
PA,,,Since 2016,96792,web,npr.org
IN,,,Since 2016,96450,web,foxnews.com
TX,,,Since 2016,94429,web,drudgereport.com
MN,,,Since 2016,89496,web,foxnews.com
OR,,,Since 2016,89432,web,foxnews.com
FL,,,Since 2016,89384,web,newsweek.com
IL,,,Since 2016,86719,web,npr.org
TX,,,Since 2016,85882,web,newsweek.com
NY,,,Since 2016,79854,web,newsweek.com
NY,,,Since 2016,78907,web,vox.com
IL,,,Since 2016,76620,web,theguardian.com
NY,,,Since 2016,75182,web,theatlantic.com
TX,,,Since 2016,74696,web,theatlantic.com
PA,,,Since 2016,74586,web,theguardian.com
NY,,,Since 2016,73686,web,nymag.com
FL,,,Since 2016,73646,web,newsmax.com
OH,,,Since 2016,73095,web,npr.org
TX,,,Since 2016,73035,web,pbs.org
NY,,,Since 2016,72735,web,newyorker.com
CT,,,Since 2016,72031,web,foxnews.com
NY,,,Since 2016,71113,web,pbs.org
AR,,,Since 2016,70158,web,foxnews.com
TX,,,Since 2016,69481,web,vox.com
NY,,,Since 2016,68638,web,thedailybeast.com
WA,,,Since 2016,68048,web,npr.org
NJ,,,Since 2016,67778,web,npr.org
TX,,,Since 2016,67171,web,thedailybeast.com
SC,,,Since 2016,66665,web,foxnews.com
VA,,,Since 2016,65651,web,npr.org
NJ,,,Since 2016,65387,web,theguardian.com
FL,,,Since 2016,65354,web,pbs.org
AL,,,Since 2016,64135,web,foxnews.com
LA,,,Since 2016,63779,web,foxnews.com
GA,,,Since 2016,62758,web,npr.org
FL,,,Since 2016,62540,web,vox.com
FL,,,Since 2016,61929,web,theatlantic.com
FL,,,Since 2016,61644,web,thedailybeast.com
MI,,,Since 2016,60204,web,npr.org
TX,,,Since 2016,60191,web,breitbart.com
MI,,,Since 2016,60144,web,theguardian.com
FL,,,Since 2016,60035,web,breitbart.com
NC,,,Since 2016,59426,web,npr.org
OH,,,Since 2016,59261,web,theguardian.com
VA,,,Since 2016,59135,web,theguardian.com
KS,,,Since 2016,58255,web,foxnews.com
GA,,,Since 2016,55874,web,theguardian.com
WA,,,Since 2016,55730,web,theguardian.com
AZ,,,Since 2016,55477,web,npr.org
KY,,,Since 2016,55067,web,foxnews.com
IL,,,Since 2016,55013,web,newsweek.com
NC,,,Since 2016,54570,web,theguardian.com
PA,,,Since 2016,52997,web,newsweek.com
MO,,,Since 2016,52622,web,npr.org
MA,,,Since 2016,51677,web,npr.org
OK,,,Since 2016,51509,web,foxnews.com
MA,,,Since 2016,51442,web,theguardian.com
MO,,,Since 2016,50042,web,theguardian.com
PA,,,Since 2016,48970,web,theatlantic.com
CO,,,Since 2016,48613,web,npr.org
PA,,,Since 2016,48018,web,pbs.org
IL,,,Since 2016,46088,web,theatlantic.com
MD,,,Since 2016,45902,web,npr.org
MN,,,Since 2016,44873,web,npr.org
NV,,,Since 2016,44661,web,foxnews.com
OR,,,Since 2016,44563,web,npr.org
PA,,,Since 2016,42631,web,thedailybeast.com
IL,,,Since 2016,42615,web,vox.com
NC,,,Since 2016,42294,web,msnbc.com
AZ,,,Since 2016,42108,web,theguardian.com
IL,,,Since 2016,41857,web,thedailybeast.com
MD,,,Since 2016,41582,web,theguardian.com
PA,,,Since 2016,41488,web,vox.com
PA,,,Since 2016,41269,web,dailykos.com
CO,,,Since 2016,41235,web,theguardian.com
IL,,,Since 2016,41222,web,pbs.org
UT,,,Since 2016,41098,web,foxnews.com
WI,,,Since 2016,40957,web,drudgereport.com
WI,,,Since 2016,40750,web,npr.org
PA,,,Since 2016,40223,web,slate.com
AZ,,,Since 2016,39513,web,newsweek.com
IA,,,Since 2016,39236,web,foxnews.com
OH,,,Since 2016,39028,web,newsweek.com
IL,,,Since 2016,36923,web,slate.com
IL,,,Since 2016,36902,web,dailykos.com
GA,,,Since 2016,36685,web,newsweek.com
ME,,,Since 2016,36164,web,pressherald.com
WA,,,Since 2016,35950,web,theatlantic.com
OH,,,Since 2016,35929,web,theatlantic.com
NJ,,,Since 2016,35882,web,newsweek.com
NJ,,,Since 2016,35875,web,pbs.org
MN,,,Since 2016,35813,web,theguardian.com
MA,,,Since 2016,35368,web,theatlantic.com
VA,,,Since 2016,35217,web,thedailybeast.com
MI,,,Since 2016,35170,web,newsweek.com
MI,,,Since 2016,35143,web,vox.com
IN,,,Since 2016,35068,web,npr.org
OR,,,Since 2016,35028,web,theguardian.com
MO,,,Since 2016,34958,web,riverfronttimes.com
NC,,,Since 2016,34911,web,newsweek.com
WA,,,Since 2016,34660,web,newsweek.com
WI,,,Since 2016,34648,web,theguardian.com
CT,,,Since 2016,33638,web,npr.org
WA,,,Since 2016,33546,web,pbs.org
VA,,,Since 2016,33229,web,theatlantic.com
MO,,,Since 2016,33181,web,slate.com
AZ,,,Since 2016,33176,web,phoenixnewtimes.com
VA,,,Since 2016,33118,web,dailykos.com
VA,,,Since 2016,32917,web,newsweek.com
NJ,,,Since 2016,32793,web,thedailybeast.com
IN,,,Since 2016,32743,web,theguardian.com
NJ,,,Since 2016,32693,web,theatlantic.com
VA,,,Since 2016,32548,web,pbs.org
MI,,,Since 2016,32538,web,pbs.org
NC,,,Since 2016,32455,web,pbs.org
MS,,,Since 2016,32432,web,foxnews.com
GA,,,Since 2016,32383,web,pbs.org
NH,,,Since 2016,32215,web,foxnews.com
VA,,,Since 2016,32078,web,slate.com
OH,,,Since 2016,32044,web,pbs.org
CO,,,Since 2016,31931,web,newsweek.com
NJ,,,Since 2016,31199,web,slate.com
OH,,,Since 2016,31128,web,vox.com
GA,,,Since 2016,30939,web,thedailybeast.com
CT,,,Since 2016,30771,web,theguardian.com
VA,,,Since 2016,30750,web,vox.com
NJ,,,Since 2016,30734,web,vox.com
NC,,,Since 2016,30690,web,vox.com
GA,,,Since 2016,30489,web,theatlantic.com
WV,,,Since 2016,30380,web,foxnews.com
MI,,,Since 2016,30333,web,abc12.com
MA,,,Since 2016,30210,web,pbs.org
MI,,,Since 2016,30130,web,breitbart.com
MO,,,Since 2016,29986,web,thedailybeast.com
OH,,,Since 2016,29812,web,thedailybeast.com
MO,,,Since 2016,29634,web,newsweek.com
NJ,,,Since 2016,29527,web,bustle.com
AZ,,,Since 2016,29512,web,dailykos.com
MA,,,Since 2016,29437,web,vox.com
NE,,,Since 2016,29435,web,foxnews.com
GA,,,Since 2016,29350,web,bet.com
MN,,,Since 2016,29157,web,theatlantic.com
ID,,,Since 2016,28883,web,foxnews.com
AZ,,,Since 2016,28862,web,thedailybeast.com
MD,,,Since 2016,28850,web,pbs.org
NC,,,Since 2016,28771,web,thedailybeast.com
MD,,,Since 2016,28614,web,newsweek.com
NC,,,Since 2016,28612,web,theatlantic.com
GA,,,Since 2016,28601,web,vox.com
OH,,,Since 2016,28519,web,dailywire.com
MI,,,Since 2016,28257,web,msnbc.com
MO,,,Since 2016,28215,web,breitbart.com
MI,,,Since 2016,27987,web,thedailybeast.com
MO,,,Since 2016,27950,web,vox.com
MD,,,Since 2016,27866,web,theatlantic.com
NC,,,Since 2016,27816,web,bustle.com
MO,,,Since 2016,27743,web,pbs.org
WA,,,Since 2016,27483,web,dailykos.com
WA,,,Since 2016,27431,web,vox.com
CO,,,Since 2016,27418,web,thedailybeast.com
OH,,,Since 2016,26900,web,slate.com
IA,,,Since 2016,26888,web,npr.org
WA,,,Since 2016,26767,web,slate.com
AZ,,,Since 2016,26753,web,pbs.org
MA,,,Since 2016,26665,web,newyorker.com
DE,,,Since 2016,26460,web,foxnews.com
MA,,,Since 2016,26165,web,newsweek.com
MN,,,Since 2016,25892,web,drudgereport.com
OR,,,Since 2016,25821,web,opb.org
CO,,,Since 2016,25687,web,theatlantic.com
TN,,,Since 2016,25633,web,theguardian.com
MA,,,Since 2016,25493,web,slate.com
ME,,,Since 2016,25452,web,foxnews.com
WI,,,Since 2016,25431,web,pbs.org
MN,,,Since 2016,25421,web,pbs.org
WI,,,Since 2016,25398,web,thedailybeast.com
AZ,,,Since 2016,25342,web,slate.com
MD,,,Since 2016,25175,web,thedailybeast.com
MA,,,Since 2016,25135,web,dailywire.com
WI,,,Since 2016,25091,web,newsweek.com
CO,,,Since 2016,24802,web,drudgereport.com
IN,,,Since 2016,24605,web,newsweek.com
CO,,,Since 2016,24603,web,pbs.org
MN,,,Since 2016,24532,web,citypages.com
MN,,,Since 2016,24405,web,newsweek.com
AZ,,,Since 2016,24302,web,vox.com
GA,,,Since 2016,24287,web,bustle.com
MD,,,Since 2016,24073,web,vox.com
WA,,,Since 2016,23807,web,newyorker.com
TN,,,Since 2016,23114,web,npr.org
CT,,,Since 2016,23104,web,drudgereport.com
OR,,,Since 2016,23069,web,dailykos.com
OR,,,Since 2016,22895,web,pbs.org
KY,,,Since 2016,22767,web,npr.org
CT,,,Since 2016,22698,web,theatlantic.com
CT,,,Since 2016,22535,web,breitbart.com
MD,,,Since 2016,22266,web,slate.com
MD,,,Since 2016,22241,web,dailykos.com
CO,,,Since 2016,22008,web,newsmax.com
OR,,,Since 2016,21697,web,theatlantic.com
CT,,,Since 2016,21502,web,thedailybeast.com
WI,,,Since 2016,21481,web,breitbart.com
AR,,,Since 2016,21252,web,npr.org
NM,,,Since 2016,21132,web,foxnews.com
AL,,,Since 2016,21123,web,npr.org
OR,,,Since 2016,20935,web,wweek.com
CT,,,Since 2016,20910,web,newhavenindependent.org
MN,,,Since 2016,20749,web,slate.com
OR,,,Since 2016,20672,web,newsweek.com
CO,,,Since 2016,20030,web,msnbc.com
WI,,,Since 2016,19940,web,vox.com
MN,,,Since 2016,19610,web,vox.com
AL,,,Since 2016,19590,web,waff.com
OR,,,Since 2016,19494,web,slate.com
AL,,,Since 2016,19406,web,theguardian.com
SC,,,Since 2016,19356,web,npr.org
KY,,,Since 2016,19301,web,theguardian.com
WI,,,Since 2016,19157,web,theatlantic.com
LA,,,Since 2016,19117,web,npr.org
IA,,,Since 2016,18620,web,theguardian.com
KS,,,Since 2016,18563,web,npr.org
CT,,,Since 2016,18453,web,newsweek.com
LA,,,Since 2016,18341,web,theguardian.com
CT,,,Since 2016,18232,web,vox.com
IN,,,Since 2016,17933,web,vox.com
ID,,,Since 2016,17893,web,npr.org
TN,,,Since 2016,17889,web,breitbart.com
SC,,,Since 2016,17876,web,theguardian.com
IN,,,Since 2016,17444,web,theatlantic.com
TN,,,Since 2016,17396,web,newsweek.com
IN,,,Since 2016,17207,web,pbs.org
AR,,,Since 2016,16839,web,theguardian.com
TN,,,Since 2016,16831,web,pbs.org
IN,,,Since 2016,16762,web,bustle.com
IN,,,Since 2016,16721,web,slate.com
NV,,,Since 2016,16301,web,npr.org
SC,,,Since 2016,16284,web,newyorker.com
MT,,,Since 2016,16167,web,foxnews.com
OK,,,Since 2016,16090,web,npr.org
IN,,,Since 2016,16013,web,thedailybeast.com
SC,,,Since 2016,15908,web,theatlantic.com
UT,,,Since 2016,15789,web,heraldextra.com
NM,,,Since 2016,15704,web,theguardian.com
TN,,,Since 2016,15253,web,vox.com
SC,,,Since 2016,14987,web,newsweek.com
NV,,,Since 2016,14964,web,theguardian.com
TN,,,Since 2016,14663,web,bustle.com
NH,,,Since 2016,14574,web,npr.org
ID,,,Since 2016,14486,web,theguardian.com
TN,,,Since 2016,14446,web,thedailybeast.com
TN,,,Since 2016,14301,web,theatlantic.com
NM,,,Since 2016,14220,web,theatlantic.com
AR,,,Since 2016,14203,web,arktimes.com
ND,,,Since 2016,13975,web,foxnews.com
UT,,,Since 2016,13846,web,theguardian.com
OK,,,Since 2016,13844,web,theguardian.com
KS,,,Since 2016,13685,web,theguardian.com
AR,,,Since 2016,13384,web,newsweek.com
UT,,,Since 2016,13349,web,thedailybeast.com
AK,,,Since 2016,13020,web,foxnews.com
OK,,,Since 2016,12800,web,theblaze.com
AL,,,Since 2016,12601,web,townhall.com
AL,,,Since 2016,12439,web,newsweek.com
NV,,,Since 2016,12354,web,newsweek.com
KY,,,Since 2016,12277,web,newsweek.com
KY,,,Since 2016,12276,web,pbs.org
SC,,,Since 2016,12147,web,pbs.org
NM,,,Since 2016,12063,web,npr.org
LA,,,Since 2016,11797,web,thedailybeast.com
NE,,,Since 2016,11290,web,theguardian.com
AR,,,Since 2016,11142,web,vox.com
AL,,,Since 2016,10822,web,thedailybeast.com
UT,,,Since 2016,10797,web,npr.org
IA,,,Since 2016,10703,web,theatlantic.com
SC,,,Since 2016,10698,web,breitbart.com
OK,,,Since 2016,10602,web,dailywire.com
ME,,,Since 2016,10524,web,theatlantic.com
RI,,,Since 2016,10513,web,foxnews.com
IA,,,Since 2016,10451,web,vox.com
AL,,,Since 2016,10360,web,slate.com
AL,,,Since 2016,10344,web,bustle.com
LA,,,Since 2016,10337,web,newsweek.com
LA,,,Since 2016,10321,web,pbs.org
LA,,,Since 2016,10293,web,drudgereport.com
OK,,,Since 2016,10263,web,newsweek.com
ME,,,Since 2016,10128,web,npr.org
NE,,,Since 2016,10113,web,npr.org
SC,,,Since 2016,10071,web,vox.com
OK,,,Since 2016,9978,web,pbs.org
SC,,,Since 2016,9967,web,thedailybeast.com
KY,,,Since 2016,9933,web,theatlantic.com
UT,,,Since 2016,9920,web,pbs.org
ID,,,Since 2016,9815,web,localnews8.com
SD,,,Since 2016,9804,web,foxnews.com
KY,,,Since 2016,9779,web,thedailybeast.com
WV,,,Since 2016,9759,web,dailywire.com
AL,,,Since 2016,9758,web,vox.com
IA,,,Since 2016,9700,web,pbs.org
KS,,,Since 2016,9680,web,pbs.org
KY,,,Since 2016,9635,web,newsmax.com
AR,,,Since 2016,9614,web,theatlantic.com
NH,,,Since 2016,9586,web,theguardian.com
NV,,,Since 2016,9583,web,thedailybeast.com
KS,,,Since 2016,9492,web,newsweek.com
IA,,,Since 2016,9483,web,slate.com
KY,,,Since 2016,9451,web,vox.com
ME,,,Since 2016,9409,web,theguardian.com
NV,,,Since 2016,9364,web,theatlantic.com
LA,,,Since 2016,9362,web,vox.com
AR,,,Since 2016,9298,web,thedailybeast.com
IA,,,Since 2016,9267,web,newsweek.com
NE,,,Since 2016,9235,web,pbs.org
OK,,,Since 2016,9162,web,theatlantic.com
KY,,,Since 2016,9151,web,bustle.com
IA,,,Since 2016,9059,web,dailykos.com
NV,,,Since 2016,9008,web,newsmax.com
AR,,,Since 2016,8994,web,pbs.org
LA,,,Since 2016,8979,web,theatlantic.com
IA,,,Since 2016,8926,web,bustle.com
OK,,,Since 2016,8771,web,breitbart.com
NE,,,Since 2016,8650,web,newsweek.com
UT,,,Since 2016,8641,web,newsweek.com
KS,,,Since 2016,8640,web,dailywire.com
UT,,,Since 2016,8638,web,breitbart.com
AR,,,Since 2016,8477,web,dailykos.com
LA,,,Since 2016,8371,web,bet.com
KS,,,Since 2016,8297,web,theatlantic.com
NV,,,Since 2016,8245,web,vox.com
MS,,,Since 2016,8196,web,npr.org
NV,,,Since 2016,8034,web,rawstory.com
ME,,,Since 2016,8009,web,thedailybeast.com
DC,,,Since 2016,8003,web,npr.org
NM,,,Since 2016,7948,web,newsweek.com
ID,,,Since 2016,7911,web,pbs.org
KS,,,Since 2016,7874,web,bustle.com
WY,,,Since 2016,7819,web,foxnews.com
UT,,,Since 2016,7816,web,bustle.com
OK,,,Since 2016,7797,web,msnbc.com
NE,,,Since 2016,7796,web,fivethirtyeight.com
NV,,,Since 2016,7787,web,pbs.org
KS,,,Since 2016,7752,web,drudgereport.com
KS,,,Since 2016,7717,web,thedailybeast.com
WV,,,Since 2016,7643,web,dailycaller.com
ID,,,Since 2016,7552,web,newyorker.com
NE,,,Since 2016,7515,web,vox.com
MS,,,Since 2016,7427,web,theguardian.com
WY,,,Since 2016,7398,web,npr.org
DC,,,Since 2016,7323,web,foxnews.com
ME,,,Since 2016,7300,web,slate.com
WV,,,Since 2016,7245,web,newsweek.com
ME,,,Since 2016,7234,web,newsweek.com
WV,,,Since 2016,7143,web,npr.org
MS,,,Since 2016,6995,web,newsweek.com
VT,,,Since 2016,6968,web,foxnews.com
HI,,,Since 2016,6863,web,foxnews.com
NM,,,Since 2016,6861,web,vox.com
NM,,,Since 2016,6831,web,hannity.com
WV,,,Since 2016,6821,web,theguardian.com
WY,,,Since 2016,6793,web,theguardian.com
NE,,,Since 2016,6740,web,norfolkdailynews.com
ME,,,Since 2016,6660,web,pbs.org
NE,,,Since 2016,6572,web,drudgereport.com
NH,,,Since 2016,6542,web,pbs.org
NH,,,Since 2016,6538,web,theatlantic.com
ID,,,Since 2016,6490,web,theatlantic.com
DC,,,Since 2016,6416,web,theguardian.com
ID,,,Since 2016,6350,web,ksl.com
WY,,,Since 2016,6301,web,dailykos.com
NH,,,Since 2016,6269,web,nationalreview.com
DE,,,Since 2016,6242,web,npr.org
MS,,,Since 2016,6100,web,breitbart.com
NE,,,Since 2016,6020,web,thedailybeast.com
ID,,,Since 2016,5987,web,dailycaller.com
ID,,,Since 2016,5947,web,thedailybeast.com
ME,,,Since 2016,5920,web,salon.com
MS,,,Since 2016,5909,web,thedailybeast.com
RI,,,Since 2016,5902,web,pbs.org
WV,,,Since 2016,5775,web,thedailybeast.com
NM,,,Since 2016,5770,web,thedailybeast.com
NM,,,Since 2016,5661,web,newyorker.com
MT,,,Since 2016,5503,web,dailykos.com
MS,,,Since 2016,5492,web,dailywire.com
WY,,,Since 2016,5489,web,rawstory.com
AK,,,Since 2016,5454,web,newsmax.com
NM,,,Since 2016,5453,web,vice.com
NH,,,Since 2016,5382,web,vox.com
DC,,,Since 2016,5346,web,newyorker.com
WY,,,Since 2016,5344,web,newyorker.com
NH,,,Since 2016,5213,web,thedailybeast.com
VT,,,Since 2016,5187,web,npr.org
WV,,,Since 2016,5012,web,breitbart.com
MS,,,Since 2016,4923,web,pbs.org
MS,,,Since 2016,4903,web,bet.com
NH,,,Since 2016,4730,web,slate.com
NH,,,Since 2016,4704,web,newsweek.com
MS,,,Since 2016,4692,web,bustle.com
DC,,,Since 2016,4634,web,bet.com
DE,,,Since 2016,4618,web,theguardian.com
MT,,,Since 2016,4613,web,npr.org
MT,,,Since 2016,4606,web,theguardian.com
SD,,,Since 2016,4477,web,dailywire.com
DC,,,Since 2016,4407,web,thedailybeast.com
WV,,,Since 2016,4398,web,bustle.com
WV,,,Since 2016,4306,web,pbs.org
ND,,,Since 2016,4273,web,drudgereport.com
RI,,,Since 2016,4256,web,npr.org
MT,,,Since 2016,4234,web,slate.com
WY,,,Since 2016,4222,web,msnbc.com
HI,,,Since 2016,4175,web,newsweek.com
VT,,,Since 2016,4077,web,theguardian.com
DC,,,Since 2016,4032,web,pbs.org
RI,,,Since 2016,3959,web,theguardian.com
AK,,,Since 2016,3913,web,theguardian.com
DE,,,Since 2016,3870,web,thedailybeast.com
RI,,,Since 2016,3823,web,dailykos.com
DE,,,Since 2016,3815,web,drudgereport.com
VT,,,Since 2016,3720,web,theatlantic.com
ND,,,Since 2016,3687,web,ijr.com
ND,,,Since 2016,3666,web,breitbart.com
WY,,,Since 2016,3657,web,newsweek.com
MT,,,Since 2016,3652,web,theatlantic.com
WY,,,Since 2016,3643,web,alternet.org
DC,,,Since 2016,3638,web,nymag.com
ND,,,Since 2016,3631,web,npr.org
AK,,,Since 2016,3550,web,drudgereport.com
AK,,,Since 2016,3526,web,breitbart.com
VT,,,Since 2016,3481,web,drudgereport.com
DC,,,Since 2016,3433,web,theatlantic.com
DE,,,Since 2016,3422,web,pbs.org
DE,,,Since 2016,3418,web,breitbart.com
MT,,,Since 2016,3389,web,vox.com
WY,,,Since 2016,3349,web,theatlantic.com
MT,,,Since 2016,3322,web,pbs.org
HI,,,Since 2016,3277,web,npr.org
DC,,,Since 2016,3262,web,msnbc.com
RI,,,Since 2016,3238,web,newyorker.com
AK,,,Since 2016,3139,web,npr.org
ND,,,Since 2016,3117,web,theguardian.com
SD,,,Since 2016,3080,web,npr.org
RI,,,Since 2016,3017,web,drudgereport.com
DE,,,Since 2016,2993,web,msnbc.com
MT,,,Since 2016,2898,web,breitbart.com
DE,,,Since 2016,2850,web,theatlantic.com
ND,,,Since 2016,2826,web,theatlantic.com
DE,,,Since 2016,2791,web,dailycaller.com
MT,,,Since 2016,2760,web,newsmax.com
HI,,,Since 2016,2738,web,theguardian.com
ND,,,Since 2016,2623,web,vox.com
RI,,,Since 2016,2591,web,theatlantic.com
VT,,,Since 2016,2585,web,pbs.org
HI,,,Since 2016,2544,web,theatlantic.com
RI,,,Since 2016,2519,web,msnbc.com
AK,,,Since 2016,2510,web,bet.com
ND,,,Since 2016,2503,web,pbs.org
RI,,,Since 2016,2463,web,newsweek.com
VT,,,Since 2016,2409,web,newyorker.com
ND,,,Since 2016,2409,web,fivethirtyeight.com
VT,,,Since 2016,2378,web,thedailybeast.com
SD,,,Since 2016,2355,web,pbs.org
AK,,,Since 2016,2217,web,newsweek.com
SD,,,Since 2016,2187,web,townhall.com
HI,,,Since 2016,2156,web,newyorker.com
VT,,,Since 2016,2129,web,vnews.com
HI,,,Since 2016,2047,web,dailywire.com
SD,,,Since 2016,2007,web,theatlantic.com
VT,,,Since 2016,1948,web,vox.com
SD,,,Since 2016,1914,web,breitbart.com
HI,,,Since 2016,1871,web,thedailybeast.com
HI,,,Since 2016,1828,web,vox.com
