state,program,network,period,value,medium,domain
NM,,,Last 12 months,2756,web,breitbart.com
DE,,,Last 12 months,2752,web,pbs.org
NM,,,Last 12 months,2740,web,theroot.com
DE,,,Last 12 months,2692,web,theguardian.com
SD,,,Last 12 months,2406,web,newsmax.com
AK,,,Last 12 months,2378,web,theguardian.com
VT,,,Last 12 months,2309,web,vice.com
HI,,,Last 12 months,2308,web,aljazeera.com
VT,,,Last 12 months,2294,web,theguardian.com
DE,,,Last 12 months,2245,web,rawstory.com
DE,,,Last 12 months,2235,web,aclu.org
HI,,,Last 12 months,2213,web,vice.com
SD,,,Last 12 months,2150,web,dailykos.com
DE,,,Last 12 months,2128,web,newsweek.com
SD,,,Last 12 months,2111,web,newyorker.com
RI,,,Last 12 months,2095,web,theatlantic.com
AK,,,Last 12 months,2047,web,vice.com
SD,,,Last 12 months,1894,web,theatlantic.com
VT,,,Last 12 months,1886,web,theatlantic.com
SD,,,Last 12 months,1877,web,democracynow.org
RI,,,Last 12 months,1873,web,dailydot.com
VT,,,Last 12 months,1849,web,upworthy.com
AK,,,Last 12 months,1840,web,upworthy.com
VT,,,Last 12 months,1831,web,patriotpost.us
DC,,,Last 12 months,1753,web,newsweek.com
DC,,,Last 12 months,1748,web,lemonde.fr
VT,,,Last 12 months,1727,web,theintercept.com
ND,,,Last 12 months,1721,web,senate.gov
RI,,,Last 12 months,1704,web,philadelphiaweekly.com
ND,,,Last 12 months,1561,web,atlasobscura.com
DC,,,Last 12 months,1520,web,pbs.org
ND,,,Last 12 months,1489,web,billoreilly.com
ND,,,Last 12 months,1470,web,salon.com
DC,,,Last 12 months,1440,web,foxnews.com
DC,,,Last 12 months,1411,web,townhall.com
HI,,,Last 12 months,1411,web,cbn.com
ND,,,Last 12 months,1172,web,foxnews.com
ND,,,Last 12 months,938,web,theguardian.com
ND,,,Last 12 months,667,web,newsweek.com
CA,,,Since 2016,626046,web,foxnews.com
TX,,,Since 2016,483451,web,foxnews.com
FL,,,Since 2016,412999,web,foxnews.com
CA,,,Since 2016,343452,web,npr.org
NY,,,Since 2016,305244,web,foxnews.com
CA,,,Since 2016,296504,web,theguardian.com
PA,,,Since 2016,237900,web,foxnews.com
CA,,,Since 2016,198588,web,theatlantic.com
CA,,,Since 2016,189894,web,newsweek.com
IL,,,Since 2016,188726,web,foxnews.com
MI,,,Since 2016,187883,web,foxnews.com
CA,,,Since 2016,176536,web,thedailybeast.com
NY,,,Since 2016,173335,web,theguardian.com
CA,,,Since 2016,173131,web,vox.com
NC,,,Since 2016,172449,web,foxnews.com
CA,,,Since 2016,171378,web,pbs.org
NJ,,,Since 2016,170894,web,foxnews.com
GA,,,Since 2016,166759,web,foxnews.com
OH,,,Since 2016,164594,web,foxnews.com
VA,,,Since 2016,164298,web,foxnews.com
UT,,,Since 2016,153358,web,ksl.com
WA,,,Since 2016,152076,web,foxnews.com
TX,,,Since 2016,146031,web,npr.org
CA,,,Since 2016,144300,web,slate.com
NY,,,Since 2016,141162,web,npr.org
WI,,,Since 2016,138115,web,foxnews.com
CA,,,Since 2016,135421,web,dailykos.com
TX,,,Since 2016,131695,web,theguardian.com
MO,,,Since 2016,131421,web,foxnews.com
AZ,,,Since 2016,129235,web,foxnews.com
FL,,,Since 2016,127684,web,npr.org
FL,,,Since 2016,121294,web,theguardian.com
CO,,,Since 2016,120716,web,foxnews.com
MD,,,Since 2016,115607,web,foxnews.com
MA,,,Since 2016,107520,web,foxnews.com
IN,,,Since 2016,107274,web,foxnews.com
TN,,,Since 2016,105978,web,foxnews.com
TX,,,Since 2016,102651,web,drudgereport.com
PA,,,Since 2016,100287,web,npr.org
OR,,,Since 2016,98580,web,foxnews.com
MN,,,Since 2016,95576,web,foxnews.com
IL,,,Since 2016,91184,web,npr.org
FL,,,Since 2016,88738,web,newsweek.com
NY,,,Since 2016,86791,web,vox.com
TX,,,Since 2016,86358,web,newsweek.com
TX,,,Since 2016,82802,web,theatlantic.com
IL,,,Since 2016,82630,web,theguardian.com
NY,,,Since 2016,82253,web,newsweek.com
NY,,,Since 2016,82179,web,theatlantic.com
NY,,,Since 2016,78921,web,newyorker.com
CT,,,Since 2016,78649,web,foxnews.com
NY,,,Since 2016,78337,web,nymag.com
TX,,,Since 2016,77343,web,pbs.org
OH,,,Since 2016,76971,web,npr.org
PA,,,Since 2016,76844,web,theguardian.com
AR,,,Since 2016,75846,web,foxnews.com
TX,,,Since 2016,75767,web,vox.com
NY,,,Since 2016,75599,web,thedailybeast.com
NY,,,Since 2016,75425,web,pbs.org
FL,,,Since 2016,74419,web,newsmax.com
TX,,,Since 2016,73951,web,thedailybeast.com
SC,,,Since 2016,72468,web,foxnews.com
NJ,,,Since 2016,71590,web,npr.org
LA,,,Since 2016,69386,web,foxnews.com
FL,,,Since 2016,68674,web,thedailybeast.com
VA,,,Since 2016,68410,web,npr.org
WA,,,Since 2016,67878,web,npr.org
NJ,,,Since 2016,67776,web,theguardian.com
AL,,,Since 2016,67427,web,foxnews.com
GA,,,Since 2016,67165,web,npr.org
FL,,,Since 2016,66877,web,vox.com
FL,,,Since 2016,66841,web,theatlantic.com
TX,,,Since 2016,66810,web,breitbart.com
FL,,,Since 2016,66460,web,pbs.org
FL,,,Since 2016,63455,web,breitbart.com
MI,,,Since 2016,62920,web,npr.org
MI,,,Since 2016,62882,web,theguardian.com
NC,,,Since 2016,61822,web,npr.org
KS,,,Since 2016,60903,web,foxnews.com
GA,,,Since 2016,60895,web,theguardian.com
OH,,,Since 2016,60631,web,theguardian.com
VA,,,Since 2016,59901,web,theguardian.com
KY,,,Since 2016,59572,web,foxnews.com
AZ,,,Since 2016,59206,web,npr.org
MO,,,Since 2016,57327,web,npr.org
IL,,,Since 2016,57001,web,newsweek.com
NC,,,Since 2016,56778,web,theguardian.com
WA,,,Since 2016,56512,web,theguardian.com
MA,,,Since 2016,55083,web,npr.org
MA,,,Since 2016,54839,web,theguardian.com
MO,,,Since 2016,54561,web,theguardian.com
OK,,,Since 2016,52848,web,foxnews.com
PA,,,Since 2016,52035,web,newsweek.com
PA,,,Since 2016,50779,web,theatlantic.com
CO,,,Since 2016,50663,web,npr.org
IL,,,Since 2016,50425,web,theatlantic.com
PA,,,Since 2016,49700,web,pbs.org
MD,,,Since 2016,49621,web,npr.org
MN,,,Since 2016,49589,web,npr.org
NV,,,Since 2016,48467,web,foxnews.com
NC,,,Since 2016,48188,web,msnbc.com
IL,,,Since 2016,47249,web,vox.com
OR,,,Since 2016,47216,web,npr.org
WI,,,Since 2016,46952,web,drudgereport.com
IL,,,Since 2016,46360,web,thedailybeast.com
PA,,,Since 2016,46113,web,thedailybeast.com
AZ,,,Since 2016,44587,web,theguardian.com
PA,,,Since 2016,44124,web,slate.com
PA,,,Since 2016,44072,web,vox.com
MD,,,Since 2016,43946,web,theguardian.com
WI,,,Since 2016,43851,web,npr.org
IL,,,Since 2016,43738,web,pbs.org
PA,,,Since 2016,43556,web,dailykos.com
UT,,,Since 2016,42863,web,foxnews.com
IA,,,Since 2016,41416,web,foxnews.com
CO,,,Since 2016,41288,web,theguardian.com
IL,,,Since 2016,40983,web,slate.com
WA,,,Since 2016,40256,web,theatlantic.com
AZ,,,Since 2016,40022,web,newsweek.com
IL,,,Since 2016,39568,web,dailykos.com
MN,,,Since 2016,39121,web,theguardian.com
MI,,,Since 2016,39102,web,vox.com
OH,,,Since 2016,38963,web,theatlantic.com
MA,,,Since 2016,38745,web,theatlantic.com
MO,,,Since 2016,38174,web,riverfronttimes.com
MO,,,Since 2016,37721,web,slate.com
NJ,,,Since 2016,37550,web,newsweek.com
OH,,,Since 2016,37482,web,newsweek.com
NJ,,,Since 2016,37278,web,pbs.org
WI,,,Since 2016,37247,web,theguardian.com
OR,,,Since 2016,37245,web,theguardian.com
ME,,,Since 2016,37095,web,pressherald.com
GA,,,Since 2016,36833,web,newsweek.com
IN,,,Since 2016,36710,web,npr.org
AZ,,,Since 2016,36520,web,phoenixnewtimes.com
MI,,,Since 2016,35351,web,newsweek.com
CT,,,Since 2016,35270,web,npr.org
VA,,,Since 2016,35092,web,theatlantic.com
NC,,,Since 2016,35085,web,newsweek.com
VA,,,Since 2016,34430,web,slate.com
MS,,,Since 2016,34415,web,foxnews.com
NJ,,,Since 2016,34075,web,theatlantic.com
OH,,,Since 2016,34055,web,pbs.org
GA,,,Since 2016,33969,web,pbs.org
NH,,,Since 2016,33968,web,foxnews.com
IN,,,Since 2016,33920,web,theguardian.com
VA,,,Since 2016,33856,web,thedailybeast.com
OH,,,Since 2016,33841,web,vox.com
VA,,,Since 2016,33840,web,pbs.org
GA,,,Since 2016,33813,web,thedailybeast.com
AZ,,,Since 2016,33754,web,dailykos.com
NC,,,Since 2016,33714,web,vox.com
WA,,,Since 2016,33666,web,pbs.org
NJ,,,Since 2016,33478,web,thedailybeast.com
NE,,,Since 2016,33344,web,foxnews.com
MA,,,Since 2016,33287,web,pbs.org
WA,,,Since 2016,33246,web,newsweek.com
NJ,,,Since 2016,33243,web,bustle.com
NC,,,Since 2016,33238,web,pbs.org
MO,,,Since 2016,32905,web,thedailybeast.com
OH,,,Since 2016,32892,web,thedailybeast.com
GA,,,Since 2016,32873,web,bet.com
GA,,,Since 2016,32824,web,theatlantic.com
MI,,,Since 2016,32716,web,breitbart.com
CT,,,Since 2016,32499,web,theguardian.com
VA,,,Since 2016,32489,web,vox.com
NJ,,,Since 2016,32378,web,vox.com
NJ,,,Since 2016,32372,web,slate.com
MN,,,Since 2016,32313,web,theatlantic.com
VA,,,Since 2016,32287,web,dailykos.com
NC,,,Since 2016,32247,web,thedailybeast.com
VA,,,Since 2016,32131,web,newsweek.com
MO,,,Since 2016,32099,web,breitbart.com
MI,,,Since 2016,32022,web,abc12.com
ID,,,Since 2016,31699,web,foxnews.com
MI,,,Since 2016,31650,web,pbs.org
NC,,,Since 2016,31502,web,theatlantic.com
MA,,,Since 2016,31476,web,vox.com
MO,,,Since 2016,31301,web,newsweek.com
GA,,,Since 2016,31219,web,vox.com
OH,,,Since 2016,31192,web,dailywire.com
WV,,,Since 2016,31182,web,foxnews.com
MO,,,Since 2016,30984,web,vox.com
MD,,,Since 2016,30872,web,pbs.org
AZ,,,Since 2016,30804,web,thedailybeast.com
MO,,,Since 2016,30642,web,theatlantic.com
NC,,,Since 2016,30431,web,bustle.com
CO,,,Since 2016,30129,web,thedailybeast.com
WA,,,Since 2016,30125,web,dailykos.com
CO,,,Since 2016,29981,web,newsweek.com
MI,,,Since 2016,29928,web,thedailybeast.com
DE,,,Since 2016,29732,web,foxnews.com
MD,,,Since 2016,29691,web,theatlantic.com
MD,,,Since 2016,29576,web,newsweek.com
WA,,,Since 2016,29559,web,vox.com
OH,,,Since 2016,29547,web,slate.com
MI,,,Since 2016,29273,web,msnbc.com
MA,,,Since 2016,28893,web,dailywire.com
WI,,,Since 2016,28570,web,thedailybeast.com
WA,,,Since 2016,28408,web,slate.com
MN,,,Since 2016,28377,web,citypages.com
AZ,,,Since 2016,28355,web,pbs.org
MD,,,Since 2016,28077,web,thedailybeast.com
WI,,,Since 2016,28014,web,pbs.org
AZ,,,Since 2016,27957,web,slate.com
CO,,,Since 2016,27753,web,theatlantic.com
MA,,,Since 2016,27735,web,newsweek.com
IA,,,Since 2016,27368,web,npr.org
OR,,,Since 2016,27169,web,opb.org
GA,,,Since 2016,26985,web,bustle.com
MA,,,Since 2016,26899,web,slate.com
TN,,,Since 2016,26625,web,theguardian.com
AZ,,,Since 2016,26362,web,vox.com
WA,,,Since 2016,26346,web,newyorker.com
ME,,,Since 2016,26336,web,foxnews.com
WI,,,Since 2016,25984,web,newsweek.com
CO,,,Since 2016,25977,web,drudgereport.com
OR,,,Since 2016,25930,web,dailykos.com
MN,,,Since 2016,25893,web,pbs.org
CT,,,Since 2016,25660,web,drudgereport.com
CO,,,Since 2016,25635,web,pbs.org
IN,,,Since 2016,25446,web,newsweek.com
MA,,,Since 2016,25357,web,bustle.com
MN,,,Since 2016,25272,web,newsweek.com
CT,,,Since 2016,25189,web,theatlantic.com
MD,,,Since 2016,25155,web,vox.com
MN,,,Since 2016,25095,web,drudgereport.com
CT,,,Since 2016,24619,web,thedailybeast.com
TN,,,Since 2016,24359,web,npr.org
MD,,,Since 2016,24306,web,slate.com
MD,,,Since 2016,24099,web,dailykos.com
OR,,,Since 2016,23933,web,pbs.org
CO,,,Since 2016,23693,web,newsmax.com
MN,,,Since 2016,23563,web,slate.com
CT,,,Since 2016,23369,web,breitbart.com
WI,,,Since 2016,23351,web,breitbart.com
OR,,,Since 2016,23139,web,theatlantic.com
AR,,,Since 2016,23117,web,npr.org
NM,,,Since 2016,22737,web,foxnews.com
CT,,,Since 2016,22373,web,newhavenindependent.org
WI,,,Since 2016,22254,web,vox.com
KY,,,Since 2016,22180,web,npr.org
AL,,,Since 2016,22097,web,npr.org
OR,,,Since 2016,22082,web,wweek.com
MN,,,Since 2016,22051,web,vox.com
OR,,,Since 2016,21500,web,newsweek.com
WI,,,Since 2016,21140,web,theatlantic.com
OR,,,Since 2016,21096,web,msnbc.com
CO,,,Since 2016,20799,web,slate.com
KY,,,Since 2016,20639,web,theguardian.com
TN,,,Since 2016,20483,web,breitbart.com
AL,,,Since 2016,20360,web,waff.com
LA,,,Since 2016,20289,web,npr.org
CT,,,Since 2016,19661,web,vox.com
KS,,,Since 2016,19598,web,npr.org
ID,,,Since 2016,19574,web,npr.org
SC,,,Since 2016,19536,web,npr.org
AL,,,Since 2016,19428,web,theguardian.com
IA,,,Since 2016,19374,web,theguardian.com
IN,,,Since 2016,19114,web,theatlantic.com
IN,,,Since 2016,18977,web,bustle.com
IN,,,Since 2016,18878,web,vox.com
LA,,,Since 2016,18831,web,theguardian.com
CT,,,Since 2016,18546,web,newsweek.com
AR,,,Since 2016,18464,web,theguardian.com
SC,,,Since 2016,18454,web,newyorker.com
IN,,,Since 2016,18395,web,pbs.org
SC,,,Since 2016,18225,web,theguardian.com
IN,,,Since 2016,18225,web,slate.com
TN,,,Since 2016,18128,web,newsweek.com
IN,,,Since 2016,18082,web,breitbart.com
SC,,,Since 2016,17925,web,theatlantic.com
UT,,,Since 2016,17471,web,heraldextra.com
TN,,,Since 2016,17234,web,vox.com
TN,,,Since 2016,17223,web,pbs.org
NM,,,Since 2016,16951,web,theguardian.com
OK,,,Since 2016,16527,web,npr.org
TN,,,Since 2016,16392,web,bustle.com
NM,,,Since 2016,16286,web,theatlantic.com
NV,,,Since 2016,16032,web,npr.org
TN,,,Since 2016,15868,web,thedailybeast.com
ID,,,Since 2016,15834,web,theguardian.com
NV,,,Since 2016,15731,web,theguardian.com
TN,,,Since 2016,15613,web,theatlantic.com
NH,,,Since 2016,15463,web,npr.org
MT,,,Since 2016,15443,web,foxnews.com
UT,,,Since 2016,15161,web,thedailybeast.com
UT,,,Since 2016,15137,web,theguardian.com
SC,,,Since 2016,14796,web,newsweek.com
KS,,,Since 2016,14728,web,theguardian.com
OK,,,Since 2016,14685,web,theguardian.com
AR,,,Since 2016,14432,web,arktimes.com
ND,,,Since 2016,14359,web,foxnews.com
AR,,,Since 2016,13773,web,newsweek.com
OK,,,Since 2016,13165,web,theblaze.com
NM,,,Since 2016,13033,web,npr.org
KY,,,Since 2016,12852,web,newsweek.com
AK,,,Since 2016,12851,web,foxnews.com
SC,,,Since 2016,12847,web,pbs.org
AR,,,Since 2016,12689,web,vox.com
LA,,,Since 2016,12510,web,thedailybeast.com
AL,,,Since 2016,12483,web,townhall.com
KY,,,Since 2016,12422,web,pbs.org
OK,,,Since 2016,12027,web,dailywire.com
NE,,,Since 2016,11783,web,theguardian.com
ME,,,Since 2016,11743,web,theatlantic.com
AL,,,Since 2016,11649,web,bustle.com
LA,,,Since 2016,11593,web,drudgereport.com
AL,,,Since 2016,11587,web,slate.com
NV,,,Since 2016,11448,web,newsweek.com
RI,,,Since 2016,11380,web,foxnews.com
UT,,,Since 2016,11329,web,npr.org
WV,,,Since 2016,11203,web,dailywire.com
SC,,,Since 2016,11135,web,vox.com
IA,,,Since 2016,10990,web,vox.com
AL,,,Since 2016,10980,web,newsweek.com
AL,,,Since 2016,10940,web,theatlantic.com
AL,,,Since 2016,10939,web,breitbart.com
NE,,,Since 2016,10921,web,npr.org
IA,,,Since 2016,10857,web,theatlantic.com
UT,,,Since 2016,10855,web,pbs.org
OK,,,Since 2016,10702,web,pbs.org
KY,,,Since 2016,10642,web,theatlantic.com
SC,,,Since 2016,10628,web,newsmax.com
AR,,,Since 2016,10613,web,thedailybeast.com
KS,,,Since 2016,10557,web,pbs.org
SC,,,Since 2016,10446,web,breitbart.com
KY,,,Since 2016,10415,web,vox.com
KY,,,Since 2016,10319,web,thedailybeast.com
SD,,,Since 2016,10260,web,foxnews.com
LA,,,Since 2016,10195,web,pbs.org
KY,,,Since 2016,10189,web,bustle.com
LA,,,Since 2016,10179,web,vox.com
LA,,,Since 2016,10096,web,newsweek.com
ID,,,Since 2016,10096,web,localnews8.com
NV,,,Since 2016,10096,web,newsmax.com
OK,,,Since 2016,10093,web,theatlantic.com
KY,,,Since 2016,10068,web,newsmax.com
IA,,,Since 2016,10024,web,bustle.com
ME,,,Since 2016,10022,web,theguardian.com
AR,,,Since 2016,9953,web,theatlantic.com
NV,,,Since 2016,9940,web,thedailybeast.com
NH,,,Since 2016,9939,web,theguardian.com
ME,,,Since 2016,9924,web,npr.org
OK,,,Since 2016,9875,web,newsweek.com
UT,,,Since 2016,9844,web,breitbart.com
AR,,,Since 2016,9841,web,pbs.org
KS,,,Since 2016,9827,web,newsweek.com
KS,,,Since 2016,9773,web,dailywire.com
AR,,,Since 2016,9752,web,dailykos.com
NE,,,Since 2016,9711,web,newsweek.com
LA,,,Since 2016,9674,web,theatlantic.com
IA,,,Since 2016,9610,web,dailykos.com
LA,,,Since 2016,9514,web,bustle.com
NE,,,Since 2016,9374,web,pbs.org
NV,,,Since 2016,9323,web,theatlantic.com
OK,,,Since 2016,9280,web,breitbart.com
KS,,,Since 2016,9274,web,theatlantic.com
IA,,,Since 2016,9256,web,pbs.org
ME,,,Since 2016,9169,web,thedailybeast.com
UT,,,Since 2016,9142,web,newsweek.com
NE,,,Since 2016,8989,web,fivethirtyeight.com
MS,,,Since 2016,8988,web,npr.org
KS,,,Since 2016,8978,web,bustle.com
WY,,,Since 2016,8966,web,foxnews.com
ID,,,Since 2016,8888,web,pbs.org
DC,,,Since 2016,8871,web,npr.org
WV,,,Since 2016,8775,web,dailycaller.com
IA,,,Since 2016,8732,web,newsweek.com
UT,,,Since 2016,8672,web,bustle.com
NE,,,Since 2016,8603,web,vox.com
ID,,,Since 2016,8482,web,newyorker.com
OK,,,Since 2016,8475,web,thedailybeast.com
KS,,,Since 2016,8473,web,drudgereport.com
IA,,,Since 2016,8419,web,slate.com
NV,,,Since 2016,8308,web,breitbart.com
ME,,,Since 2016,8302,web,slate.com
KS,,,Since 2016,8276,web,breitbart.com
NV,,,Since 2016,8234,web,vox.com
NV,,,Since 2016,8212,web,pbs.org
DC,,,Since 2016,8189,web,foxnews.com
MS,,,Since 2016,8054,web,theguardian.com
NM,,,Since 2016,7993,web,newsweek.com
NM,,,Since 2016,7888,web,hannity.com
WV,,,Since 2016,7585,web,newsweek.com
NE,,,Since 2016,7574,web,drudgereport.com
ME,,,Since 2016,7530,web,newsweek.com
MS,,,Since 2016,7467,web,newsweek.com
VT,,,Since 2016,7438,web,foxnews.com
NM,,,Since 2016,7408,web,vox.com
WV,,,Since 2016,7401,web,npr.org
HI,,,Since 2016,7246,web,foxnews.com
ID,,,Since 2016,7197,web,ksl.com
NH,,,Since 2016,7180,web,theatlantic.com
DC,,,Since 2016,7058,web,theguardian.com
WY,,,Since 2016,7027,web,npr.org
MS,,,Since 2016,6929,web,breitbart.com
ID,,,Since 2016,6897,web,theatlantic.com
ID,,,Since 2016,6840,web,thedailybeast.com
ME,,,Since 2016,6810,web,salon.com
NE,,,Since 2016,6747,web,theroot.com
NE,,,Since 2016,6733,web,norfolkdailynews.com
DE,,,Since 2016,6708,web,npr.org
NH,,,Since 2016,6702,web,pbs.org
RI,,,Since 2016,6682,web,pbs.org
NH,,,Since 2016,6613,web,nationalreview.com
WV,,,Since 2016,6559,web,theguardian.com
WY,,,Since 2016,6469,web,theguardian.com
ID,,,Since 2016,6455,web,dailycaller.com
MS,,,Since 2016,6424,web,thedailybeast.com
NM,,,Since 2016,6382,web,thedailybeast.com
ME,,,Since 2016,6344,web,pbs.org
NM,,,Since 2016,6263,web,newyorker.com
AK,,,Since 2016,6258,web,newsmax.com
MS,,,Since 2016,6133,web,dailywire.com
NM,,,Since 2016,6129,web,vice.com
DC,,,Since 2016,6047,web,newyorker.com
WV,,,Since 2016,5951,web,thedailybeast.com
NH,,,Since 2016,5847,web,thedailybeast.com
WV,,,Since 2016,5751,web,breitbart.com
VT,,,Since 2016,5646,web,npr.org
NH,,,Since 2016,5589,web,vox.com
MT,,,Since 2016,5448,web,dailykos.com
MS,,,Since 2016,5426,web,bet.com
DC,,,Since 2016,5338,web,bet.com
MS,,,Since 2016,5292,web,bustle.com
MS,,,Since 2016,5206,web,pbs.org
WV,,,Since 2016,5050,web,bustle.com
WY,,,Since 2016,5020,web,rawstory.com
MT,,,Since 2016,5009,web,npr.org
NH,,,Since 2016,5004,web,slate.com
DC,,,Since 2016,4988,web,thedailybeast.com
NH,,,Since 2016,4774,web,newsweek.com
WV,,,Since 2016,4772,web,ijr.com
ND,,,Since 2016,4737,web,drudgereport.com
DE,,,Since 2016,4686,web,theguardian.com
MT,,,Since 2016,4524,web,theguardian.com
RI,,,Since 2016,4518,web,npr.org
AK,,,Since 2016,4431,web,theguardian.com
DE,,,Since 2016,4368,web,drudgereport.com
VT,,,Since 2016,4365,web,theguardian.com
SD,,,Since 2016,4345,web,dailywire.com
MT,,,Since 2016,4314,web,slate.com
WY,,,Since 2016,4311,web,dailykos.com
RI,,,Since 2016,4286,web,dailykos.com
ND,,,Since 2016,4258,web,ijr.com
ND,,,Since 2016,4233,web,breitbart.com
DC,,,Since 2016,4189,web,pbs.org
VT,,,Since 2016,4143,web,theatlantic.com
DC,,,Since 2016,4138,web,nymag.com
AK,,,Since 2016,4100,web,drudgereport.com
MT,,,Since 2016,4078,web,theatlantic.com
HI,,,Since 2016,4077,web,newsweek.com
AK,,,Since 2016,4071,web,breitbart.com
WY,,,Since 2016,4059,web,newyorker.com
VT,,,Since 2016,4020,web,drudgereport.com
DE,,,Since 2016,3953,web,thedailybeast.com
DE,,,Since 2016,3922,web,breitbart.com
ND,,,Since 2016,3871,web,npr.org
RI,,,Since 2016,3864,web,theguardian.com
WY,,,Since 2016,3748,web,newsweek.com
DC,,,Since 2016,3718,web,msnbc.com
MT,,,Since 2016,3673,web,pbs.org
DE,,,Since 2016,3672,web,pbs.org
DC,,,Since 2016,3643,web,dailykos.com
MT,,,Since 2016,3555,web,vox.com
RI,,,Since 2016,3551,web,newyorker.com
ND,,,Since 2016,3500,web,theguardian.com
HI,,,Since 2016,3448,web,npr.org
RI,,,Since 2016,3392,web,drudgereport.com
WY,,,Since 2016,3343,web,vice.com
WY,,,Since 2016,3335,web,msnbc.com
DE,,,Since 2016,3197,web,dailycaller.com
SD,,,Since 2016,3163,web,npr.org
AK,,,Since 2016,3116,web,npr.org
DE,,,Since 2016,3051,web,theatlantic.com
ND,,,Since 2016,3039,web,theatlantic.com
HI,,,Since 2016,3026,web,theguardian.com
MT,,,Since 2016,2927,web,breitbart.com
HI,,,Since 2016,2901,web,theatlantic.com
WY,,,Since 2016,2899,web,thedailybeast.com
AK,,,Since 2016,2898,web,bet.com
RI,,,Since 2016,2885,web,msnbc.com
DE,,,Since 2016,2885,web,msnbc.com
RI,,,Since 2016,2825,web,theatlantic.com
VT,,,Since 2016,2780,web,pbs.org
VT,,,Since 2016,2733,web,thedailybeast.com
ND,,,Since 2016,2701,web,dailycaller.com
