start year,start month,end year,end month,archetype,delta
2016,1,2021,4,No or Minimal News,52772238.982765354
2016,1,2021,4,Hard Broadcast News,-18741232.992452554
2016,1,2021,4,Soft Broadcast News,-22044258.826881535
2016,1,2021,4,FOX,-1025890.9946022518
2016,1,2021,4,CNN,1931477.9505406823
2016,1,2021,4,MSNBC,2999484.3226170037
2016,1,2021,4,Newsmax,1488835.7666666666
2016,1,2021,4,Spanish News,-4147057.081681354
2016,1,2021,4,Other Cable,-2603069.973148603
2016,1,2021,5,No or Minimal News,57283226.25803522
2016,1,2021,5,Hard Broadcast News,-20162967.4515924
2016,1,2021,5,Soft Broadcast News,-20871215.161290143
2016,1,2021,5,FOX,-1586087.2257851213
2016,1,2021,5,CNN,-472274.7096744105
2016,1,2021,5,MSNBC,2550460.9677782897
2016,1,2021,5,Newsmax,1514674.096774192
2016,1,2021,5,Spanish News,-4378892.290283512
2016,1,2021,5,Other Cable,-3206762.612933632
2016,1,2021,6,No or Minimal News,59922301.882766
2016,1,2021,6,Hard Broadcast News,-23196930.192452848
2016,1,2021,6,Soft Broadcast News,-21014216.29354818
2016,1,2021,6,FOX,-1921444.3279355727
2016,1,2021,6,CNN,-586206.6161260139
2016,1,2021,6,MSNBC,1830364.6226169635
2016,1,2021,6,Newsmax,1649534.2666666673
2016,1,2021,6,Spanish News,-4134072.915014658
2016,1,2021,6,Other Cable,-1829112.8064819165
2016,1,2021,7,No or Minimal News,62216346.67738945
2016,1,2021,7,Hard Broadcast News,-21227490.16126948
2016,1,2021,7,Soft Broadcast News,-19714508.32258045
2016,1,2021,7,FOX,-2496233.8709464
2016,1,2021,7,CNN,-141975.80644857697
2016,1,2021,7,MSNBC,1613445.0000363458
2016,1,2021,7,Newsmax,1578360.161290323
2016,1,2021,7,Spanish News,-4663709.38705766
2016,1,2021,7,Other Cable,-6529319.193578787
2016,1,2021,8,No or Minimal News,57837649.70964786
2016,1,2021,8,Hard Broadcast News,-21473750.387076147
2016,1,2021,8,Soft Broadcast News,-20205550.903225694
2016,1,2021,8,FOX,685006.5806665048
2016,1,2021,8,CNN,851553.9354868829
2016,1,2021,8,MSNBC,1481183.193584714
2016,1,2021,8,Newsmax,1985139.7096774187
2016,1,2021,8,Spanish News,-4848072.838670589
2016,1,2021,8,Other Cable,-5523469.67744978
2016,1,2021,9,No or Minimal News,59869689.71610043
2016,1,2021,9,Hard Broadcast News,-19617427.259119548
2016,1,2021,9,Soft Broadcast News,-20158106.593548175
2016,1,2021,9,FOX,185562.53873097897
2016,1,2021,9,CNN,-537227.7827926893
2016,1,2021,9,MSNBC,1247615.0559503175
2016,1,2021,9,Newsmax,1765979.9666666675
2016,1,2021,9,Spanish News,-4572541.681681339
2016,1,2021,9,Other Cable,-4181648.639815327
2016,1,2021,10,No or Minimal News,58533249.77416334
2016,1,2021,10,Hard Broadcast News,-16935389.58062452
2016,1,2021,10,Soft Broadcast News,-19743561.38709656
2016,1,2021,10,FOX,-171708.96772069857
2016,1,2021,10,CNN,-2472639.548384064
2016,1,2021,10,MSNBC,863340.5484234318
2016,1,2021,10,Newsmax,1525194.5161290325
2016,1,2021,10,Spanish News,-4555088.580606062
2016,1,2021,10,Other Cable,-3168089.1290626265
2016,1,2021,11,No or Minimal News,58457482.24943145
2016,1,2021,11,Hard Broadcast News,-18788553.192452557
2016,1,2021,11,Soft Broadcast News,-18957751.193548203
2016,1,2021,11,FOX,1608035.4053977393
2016,1,2021,11,CNN,-2282786.382792699
2016,1,2021,11,MSNBC,568313.8559502969
2016,1,2021,11,Newsmax,1532605.7999999984
2016,1,2021,11,Spanish News,-4787710.448348029
2016,1,2021,11,Other Cable,-3403196.006481953
2016,1,2021,12,No or Minimal News,58431596.322551616
2016,1,2021,12,Hard Broadcast News,-16730843.870947398
2016,1,2021,12,Soft Broadcast News,-18798966.193548184
2016,1,2021,12,FOX,162018.67744062096
2016,1,2021,12,CNN,-976726.9354808666
2016,1,2021,12,MSNBC,477009.6451976327
2016,1,2021,12,Newsmax,1235617.967741935
2016,1,2021,12,Spanish News,-4375829.741896385
2016,1,2021,12,Other Cable,-5468582.290352993
2016,1,2022,1,No or Minimal News,56770833.967710905
2016,1,2022,1,Hard Broadcast News,-14329090.67739866
2016,1,2022,1,Soft Broadcast News,-19361512.677419227
2016,1,2022,1,FOX,-174959.5161076896
2016,1,2022,1,CNN,-2641166.1612873115
2016,1,2022,1,MSNBC,304299.9032621505
2016,1,2022,1,Newsmax,1655027.677419353
2016,1,2022,1,Spanish News,-4397142.387057699
2016,1,2022,1,Other Cable,-3863880.7097077817
2016,1,2022,2,No or Minimal News,60195148.65895655
2016,1,2022,2,Hard Broadcast News,-22994181.190071695
2016,1,2022,2,Soft Broadcast News,-20442839.15783393
2016,1,2022,2,FOX,3058525.695873793
2016,1,2022,2,CNN,1602198.2338740025
2016,1,2022,2,MSNBC,973741.5369027127
2016,1,2022,2,Newsmax,1587855.892857143
2016,1,2022,2,Spanish News,-4873857.9769194275
2016,1,2022,2,Other Cable,-5061533.413624814
2016,1,2022,3,No or Minimal News,56688539.83868002
2016,1,2022,3,Hard Broadcast News,-19998327.387076244
2016,1,2022,3,Soft Broadcast News,-21949431.580644947
2016,1,2022,3,FOX,4374099.806472909
2016,1,2022,3,CNN,2579354.935486907
2016,1,2022,3,MSNBC,926257.4839072954
2016,1,2022,3,Newsmax,1557352.9354838722
2016,1,2022,3,Spanish News,-4660579.322541611
2016,1,2022,3,Other Cable,-5566055.612933602
2016,1,2022,4,No or Minimal News,64545797.34943298
2016,1,2022,4,Hard Broadcast News,-20703313.32578615
2016,1,2022,4,Soft Broadcast News,-21769628.826881543
2016,1,2022,4,FOX,1865780.7053976692
2016,1,2022,4,CNN,-1135990.0494593363
2016,1,2022,4,MSNBC,201209.1226169709
2016,1,2022,4,Newsmax,1371242.6333333338
2016,1,2022,4,Spanish News,-5668726.148348024
2016,1,2022,4,Other Cable,-4796643.806482004
2016,1,2022,5,No or Minimal News,64312975.03222852
2016,1,2022,5,Hard Broadcast News,-20660309.03223741
2016,1,2022,5,Soft Broadcast News,-21328513.451612774
2016,1,2022,5,FOX,1060057.8064729944
2016,1,2022,5,CNN,-1375429.4516098704
2016,1,2022,5,MSNBC,56069.74197182618
2016,1,2022,5,Newsmax,1350369.2580645161
2016,1,2022,5,Spanish News,-5321291.806412527
2016,1,2022,5,Other Cable,-4186714.7097078357
2016,1,2022,6,No or Minimal News,65173915.682764985
2016,1,2022,6,Hard Broadcast News,-20361665.292452402
2016,1,2022,6,Soft Broadcast News,-23659470.893548198
2016,1,2022,6,FOX,881134.772064466
2016,1,2022,6,CNN,-1145144.28279268
2016,1,2022,6,MSNBC,1742178.3226169888
2016,1,2022,6,Newsmax,1370964.1999999993
2016,1,2022,6,Spanish News,-5797099.648347994
2016,1,2022,6,Other Cable,-4273712.639815344
2016,1,2022,7,No or Minimal News,71702001.7419053
2016,1,2022,7,Hard Broadcast News,-23951914.870947234
2016,1,2022,7,Soft Broadcast News,-23314012.322580457
2016,1,2022,7,FOX,301099.77421490103
2016,1,2022,7,CNN,-1169739.8064485956
2016,1,2022,7,MSNBC,1232246.2258427795
2016,1,2022,7,Newsmax,1426089.838709678
2016,1,2022,7,Spanish News,-6033393.290283486
2016,1,2022,7,Other Cable,-6226882.4516432695
2016,1,2022,8,No or Minimal News,71500148.51609913
2016,1,2022,8,Hard Broadcast News,-25731425.999979496
2016,1,2022,8,Soft Broadcast News,-22249261.451612785
2016,1,2022,8,FOX,392280.709698651
2016,1,2022,8,CNN,-1483199.0645131003
2016,1,2022,8,MSNBC,1219677.2903589234
2016,1,2022,8,Newsmax,1632384.9354838724
2016,1,2022,8,Spanish News,-6285611.161251247
2016,1,2022,8,Other Cable,-4981932.935514284
2016,1,2022,9,No or Minimal News,65111603.84943225
2016,1,2022,9,Hard Broadcast News,-17177522.99245251
2016,1,2022,9,Soft Broadcast News,-23841802.726881564
2016,1,2022,9,FOX,133931.53873099387
2016,1,2022,9,CNN,443094.38387397863
2016,1,2022,9,MSNBC,985203.2892836649
2016,1,2022,9,Newsmax,1383947.4000000004
2016,1,2022,9,Spanish News,-5499479.148347985
2016,1,2022,9,Other Cable,-7358255.4731487
2016,1,2022,10,No or Minimal News,69227357.29029158
2016,1,2022,10,Hard Broadcast News,-20083481.096753463
2016,1,2022,10,Soft Broadcast News,-21697900.483870775
2016,1,2022,10,FOX,12342.032279498875
2016,1,2022,10,CNN,-2159110.8064485723
2016,1,2022,10,MSNBC,1088431.354875069
2016,1,2022,10,Newsmax,1378853.1290322577
2016,1,2022,10,Spanish News,-6037797.9999609385
2016,1,2022,10,Other Cable,-6768843.612933591
2016,2,2016,3,No or Minimal News,-302998.2235361561
2016,2,2016,3,Hard Broadcast News,-9354613.2004534
2016,2,2016,3,Soft Broadcast News,755175.4446319267
2016,2,2016,3,FOX,3507508.4573140666
2016,2,2016,3,CNN,3856896.5529689845
2016,2,2016,3,MSNBC,810001.7891269969
2016,2,2016,3,Newsmax,0.0
2016,2,2016,3,Spanish News,-655856.0829130094
2016,2,2016,3,Other Cable,1326154.736133065
2016,2,2016,4,No or Minimal News,5021293.490452237
2016,2,2016,4,Hard Broadcast News,-6688774.304706939
2016,2,2016,4,Soft Broadcast News,1339516.5618249625
2016,2,2016,4,FOX,303765.5595130138
2016,2,2016,4,CNN,-281098.28573599085
2016,2,2016,4,MSNBC,618938.4547340078
2016,2,2016,4,Newsmax,0.0
2016,2,2016,4,Spanish News,-768600.7904529739
2016,2,2016,4,Other Cable,312181.27381001785
2016,2,2016,5,No or Minimal News,6800420.55072169
2016,2,2016,5,Hard Broadcast News,-6768797.877774201
2016,2,2016,5,Soft Broadcast News,2177149.5414338633
2016,2,2016,5,FOX,450057.00577104464
2016,2,2016,5,CNN,-2517513.092187032
2016,2,2016,5,MSNBC,975881.950435969
2016,2,2016,5,Newsmax,0.0
2016,2,2016,5,Spanish News,-929872.373235058
2016,2,2016,5,Other Cable,-320750.9735369906
2016,2,2016,6,No or Minimal News,5692713.257106736
2016,2,2016,6,Hard Broadcast News,-5183260.6713356525
2016,2,2016,6,Soft Broadcast News,-2422498.3380629793
2016,2,2016,6,FOX,1154306.4261509664
2016,2,2016,6,CNN,-257937.35237401165
2016,2,2016,6,MSNBC,1050636.2547110273
2016,2,2016,6,Newsmax,0.0
2016,2,2016,6,Spanish News,-936111.590486059
2016,2,2016,6,Other Cable,890387.2071040608
2016,2,2016,7,No or Minimal News,2334115.1636120975
2016,2,2016,7,Hard Broadcast News,-5437982.103548445
2016,2,2016,7,Soft Broadcast News,-9841969.877914999
2016,2,2016,7,FOX,4493579.070282053
2016,2,2016,7,CNN,5614693.069115993
2016,2,2016,7,MSNBC,3036548.079512003
2016,2,2016,7,Newsmax,0.0
2016,2,2016,7,Spanish News,-1311307.405537054
2016,2,2016,7,Other Cable,986762.7684020959
2016,2,2016,8,No or Minimal News,6044141.711924233
2016,2,2016,8,Hard Broadcast News,-8931758.135888182
2016,2,2016,8,Soft Broadcast News,824249.4447078481
2016,2,2016,8,FOX,1795832.9089449868
2016,2,2016,8,CNN,-1552481.5760579724
2016,2,2016,8,MSNBC,1418696.9181790138
2016,2,2016,8,Newsmax,0.0
2016,2,2016,8,Spanish News,-722720.4377510678
2016,2,2016,8,Other Cable,1485392.897461038
2016,2,2016,9,No or Minimal News,779897.7904648259
2016,2,2016,9,Hard Broadcast News,1732689.1285716817
2016,2,2016,9,Soft Broadcast News,-2360360.0714179575
2016,2,2016,9,FOX,2980993.2928460613
2016,2,2016,9,CNN,880679.180949973
2016,2,2016,9,MSNBC,2100962.021422007
2016,2,2016,9,Newsmax,0.0
2016,2,2016,9,Spanish News,-288039.1904450394
2016,2,2016,9,Other Cable,-1673842.1928439066
2016,2,2016,10,No or Minimal News,-3266575.22355818
2016,2,2016,10,Hard Broadcast News,4442167.476939686
2016,2,2016,10,Soft Broadcast News,-4560904.587627046
2016,2,2016,10,FOX,4667857.812193006
2016,2,2016,10,CNN,3189931.9723869767
2016,2,2016,10,MSNBC,2634926.014965995
2016,2,2016,10,Newsmax,0.0
2016,2,2016,10,Spanish News,-318450.21194702573
2016,2,2016,10,Other Cable,-2660462.07028291
2016,2,2016,11,No or Minimal News,-11722540.909561977
2016,2,2016,11,Hard Broadcast News,3495536.4285836443
2016,2,2016,11,Soft Broadcast News,-4929474.23809405
2016,2,2016,11,FOX,10363613.39284186
2016,2,2016,11,CNN,7858684.180917032
2016,2,2016,11,MSNBC,3476157.5880440334
2016,2,2016,11,Newsmax,0.0
2016,2,2016,11,Spanish News,354502.3761939965
2016,2,2016,11,Other Cable,-4625733.426182026
2016,2,2016,12,No or Minimal News,4628026.131342284
2016,2,2016,12,Hard Broadcast News,-3856874.845593095
2016,2,2016,12,Soft Broadcast News,3946644.18657583
2016,2,2016,12,FOX,4132019.10252301
2016,2,2016,12,CNN,-2948653.317963993
2016,2,2016,12,MSNBC,997746.8859280115
2016,2,2016,12,Newsmax,0.0
2016,2,2016,12,Spanish News,-590660.7603229675
2016,2,2016,12,Other Cable,-2117458.167033039
2016,2,2017,1,No or Minimal News,-1302178.5783618838
2016,2,2017,1,Hard Broadcast News,-906538.2971888781
2016,2,2017,1,Soft Broadcast News,-3421532.2972850427
2016,2,2017,1,FOX,7415252.166982155
2016,2,2017,1,CNN,1646738.585261995
2016,2,2017,1,MSNBC,2142042.982693997
2016,2,2017,1,Newsmax,0.0
2016,2,2017,1,Spanish News,199721.6912789829
2016,2,2017,1,Other Cable,-1546548.554158967
2016,2,2017,2,No or Minimal News,7125570.500036947
2016,2,2017,2,Hard Broadcast News,-7504099.6070900485
2016,2,2017,2,Soft Broadcast News,-2466766.0714130327
2016,2,2017,2,FOX,6093699.928509049
2016,2,2017,2,CNN,137233.78567800857
2016,2,2017,2,MSNBC,2579127.74998504
2016,2,2017,2,Newsmax,0.0
2016,2,2017,2,Spanish News,-306604.7142580487
2016,2,2017,2,Other Cable,-1399349.2500039786
2016,2,2017,3,No or Minimal News,8968271.195890829
2016,2,2017,3,Hard Broadcast News,-8724861.974662825
2016,2,2017,3,Soft Broadcast News,-1510504.9747190922
2016,2,2017,3,FOX,4432987.166991029
2016,2,2017,3,CNN,-1002608.7050680071
2016,2,2017,3,MSNBC,3408228.821401979
2016,2,2017,3,Newsmax,0.0
2016,2,2017,3,Spanish News,-528881.7280529886
2016,2,2017,3,Other Cable,-802846.6509309709
2016,2,2017,4,No or Minimal News,11069340.423824847
2016,2,2017,4,Hard Broadcast News,-11415418.338075012
2016,2,2017,4,Soft Broadcast News,-2564957.5381021127
2016,2,2017,4,FOX,4903207.926130034
2016,2,2017,4,CNN,-201267.85239194147
2016,2,2017,4,MSNBC,3394392.488108975
2016,2,2017,4,Newsmax,0.0
2016,2,2017,4,Spanish News,-984810.4237840138
2016,2,2017,4,Other Cable,17286.54046505317
2016,2,2017,5,No or Minimal News,11747479.034573242
2016,2,2017,5,Hard Broadcast News,-10991148.845580928
2016,2,2017,5,Soft Broadcast News,-2356669.7810740247
2016,2,2017,5,FOX,3791232.263792094
2016,2,2017,5,CNN,-327670.9953920413
2016,2,2017,5,MSNBC,3906529.434317031
2016,2,2017,5,Newsmax,0.0
2016,2,2017,5,Spanish News,-1219976.631285008
2016,2,2017,5,Other Cable,-306834.0702209957
2016,2,2017,6,No or Minimal News,13886732.65722908
2016,2,2017,6,Hard Broadcast News,-7127566.137986101
2016,2,2017,6,Soft Broadcast News,-6949373.138114937
2016,2,2017,6,FOX,4015388.1261470467
2016,2,2017,6,CNN,-916363.3191050049
2016,2,2017,6,MSNBC,3916969.4547299845
2016,2,2017,6,Newsmax,0.0
2016,2,2017,6,Spanish News,-1431564.0237780418
2016,2,2017,6,Other Cable,-1193507.0262551047
2016,2,2017,7,No or Minimal News,19000323.518419757
2016,2,2017,7,Hard Broadcast News,-12331483.071434908
2016,2,2017,7,Soft Broadcast News,-5484053.264947008
2016,2,2017,7,FOX,2573089.9411679953
2016,2,2017,7,CNN,-1101837.382536022
2016,2,2017,7,MSNBC,4225270.789127025
2016,2,2017,7,Newsmax,0.0
2016,2,2017,7,Spanish News,-1797960.4700020421
2016,2,2017,7,Other Cable,-935354.9412250184
2016,2,2017,8,No or Minimal News,10939871.58304587
2016,2,2017,8,Hard Broadcast News,-10503399.29716929
2016,2,2017,8,Soft Broadcast News,-4743891.716562945
2016,2,2017,8,FOX,4290921.328294046
2016,2,2017,8,CNN,1626513.5206880048
2016,2,2017,8,MSNBC,4544970.047244024
2016,2,2017,8,Newsmax,0.0
2016,2,2017,8,Spanish News,-1328231.0829060785
2016,2,2017,8,Other Cable,-278551.87675697356
2016,2,2017,9,No or Minimal News,8704616.490495697
2016,2,2017,9,Hard Broadcast News,-12060544.738029964
2016,2,2017,9,Soft Broadcast News,-2435732.5047460794
2016,2,2017,9,FOX,4905902.192846984
2016,2,2017,9,CNN,3514423.21426207
2016,2,2017,9,MSNBC,4875913.154774996
2016,2,2017,9,Newsmax,0.0
2016,2,2017,9,Spanish News,343154.6428709645
2016,2,2017,9,Other Cable,-1225504.0261729881
2016,2,2017,10,No or Minimal News,9388662.38575524
2016,2,2017,10,Hard Broadcast News,-8990743.185692906
2016,2,2017,10,Soft Broadcast News,-2734713.385746021
2016,2,2017,10,FOX,5353829.849988878
2016,2,2017,10,CNN,-303102.7714359816
2016,2,2017,10,MSNBC,4544921.735695009
2016,2,2017,10,Newsmax,0.0
2016,2,2017,10,Spanish News,-1118495.0285390206
2016,2,2017,10,Other Cable,595362.6357009783
2016,2,2017,11,No or Minimal News,11275211.457122251
2016,2,2017,11,Hard Broadcast News,-10743382.204738878
2016,2,2017,11,Soft Broadcast News,815316.7618400976
2016,2,2017,11,FOX,3925423.2594291233
2016,2,2017,11,CNN,-1986398.3523789924
2016,2,2017,11,MSNBC,4441786.188070021
2016,2,2017,11,Newsmax,0.0
2016,2,2017,11,Spanish News,-1283846.4237970877
2016,2,2017,11,Other Cable,285003.3071390204
2016,2,2017,12,No or Minimal News,12457329.453855589
2016,2,2017,12,Hard Broadcast News,-8960983.974538907
2016,2,2017,12,Soft Broadcast News,-389535.61984785646
2016,2,2017,12,FOX,3447227.9734450243
2016,2,2017,12,CNN,-731699.7695680168
2016,2,2017,12,MSNBC,4333034.885905986
2016,2,2017,12,Newsmax,0.0
2016,2,2017,12,Spanish News,-1403799.405505009
2016,2,2017,12,Other Cable,-2146688.070276879
2016,2,2018,1,No or Minimal News,9889304.518353894
2016,2,2018,1,Hard Broadcast News,-6385023.522944227
2016,2,2018,1,Soft Broadcast News,-409033.0068919733
2016,2,2018,1,FOX,3787230.9411919788
2016,2,2018,1,CNN,-2208078.124424968
2016,2,2018,1,MSNBC,4263342.240750995
2016,2,2018,1,Newsmax,0.0
2016,2,2018,1,Spanish News,-570404.9216350485
2016,2,2018,1,Other Cable,-1650823.2315658554
2016,2,2018,2,No or Minimal News,16737328.071429014
2016,2,2018,2,Hard Broadcast News,-11374720.92859096
2016,2,2018,2,Soft Broadcast News,-755432.7142980099
2016,2,2018,2,FOX,3307705.464223098
2016,2,2018,2,CNN,-2535084.928596977
2016,2,2018,2,MSNBC,4005531.4285250427
2016,2,2018,2,Newsmax,0.0
2016,2,2018,2,Spanish News,-1273368.9999550506
2016,2,2018,2,Other Cable,-1392071.142838005
2016,2,2018,3,No or Minimal News,16086583.09912245
2016,2,2018,3,Hard Broadcast News,-11152887.361761823
2016,2,2018,3,Soft Broadcast News,-1380749.2650369182
2016,2,2018,3,FOX,2620726.10244805
2016,2,2018,3,CNN,-2640755.7050959915
2016,2,2018,3,MSNBC,4180031.91816797
2016,2,2018,3,Newsmax,0.0
2016,2,2018,3,Spanish News,-1207008.824890066
2016,2,2018,3,Other Cable,156854.6071499884
2016,2,2018,4,No or Minimal News,19273129.69041726
2016,2,2018,4,Hard Broadcast News,-11620562.104707249
2016,2,2018,4,Soft Broadcast News,-3731275.8047550246
2016,2,2018,4,FOX,3248954.6262330115
2016,2,2018,4,CNN,-2186559.952386979
2016,2,2018,4,MSNBC,3882037.621392046
2016,2,2018,4,Newsmax,0.0
2016,2,2018,4,Spanish News,-1359592.9904329944
2016,2,2018,4,Other Cable,-803766.8595460206
2016,2,2018,5,No or Minimal News,17614658.32483962
2016,2,2018,5,Hard Broadcast News,-13533342.200414091
2016,2,2018,5,Soft Broadcast News,1041763.670461081
2016,2,2018,5,FOX,2741240.1347369775
2016,2,2018,5,CNN,-2364421.189004995
2016,2,2018,5,MSNBC,3535535.660127037
2016,2,2018,5,Newsmax,0.0
2016,2,2018,5,Spanish News,-1480915.728062056
2016,2,2018,5,Other Cable,-823776.5864048712
2016,2,2018,6,No or Minimal News,22090175.09056534
2016,2,2018,6,Hard Broadcast News,-10677461.204713948
2016,2,2018,6,Soft Broadcast News,-5928231.3380299695
2016,2,2018,6,FOX,3567472.659510024
2016,2,2018,6,CNN,-3567100.68570799
2016,2,2018,6,MSNBC,3514738.9214320434
2016,2,2018,6,Newsmax,0.0
2016,2,2018,6,Spanish News,-977779.7571130339
2016,2,2018,6,Other Cable,-1380204.2928789742
2016,2,2018,7,No or Minimal News,25481619.67981784
2016,2,2018,7,Hard Broadcast News,-13144204.426204912
2016,2,2018,7,Soft Broadcast News,-6124076.619788069
2016,2,2018,7,FOX,2821221.4250850566
2016,2,2018,7,CNN,-2895145.1567110233
2016,2,2018,7,MSNBC,3851624.950458995
2016,2,2018,7,Newsmax,0.0
2016,2,2018,7,Spanish News,-1515072.470045006
2016,2,2018,7,Other Cable,-1880497.8444480523
2016,2,2018,8,No or Minimal News,25106135.389461473
2016,2,2018,8,Hard Broadcast News,-14073216.587495238
2016,2,2018,8,Soft Broadcast News,-5380489.00694
2016,2,2018,8,FOX,2069916.231545005
2016,2,2018,8,CNN,-2373909.5760259554
2016,2,2018,8,MSNBC,4430124.595615002
2016,2,2018,8,Newsmax,0.0
2016,2,2018,8,Spanish News,-2398924.7925840076
2016,2,2018,8,Other Cable,-559441.4573159702
2016,2,2018,9,No or Minimal News,19871322.02384302
2016,2,2018,9,Hard Broadcast News,-12478830.33806628
2016,2,2018,9,Soft Broadcast News,-6853879.571472976
2016,2,2018,9,FOX,4053884.9261560068
2016,2,2018,9,CNN,-1059675.8524039648
2016,2,2018,9,MSNBC,4886832.921403014
2016,2,2018,9,Newsmax,0.0
2016,2,2018,9,Spanish News,-1684192.9571190402
2016,2,2018,9,Other Cable,1001824.1738030165
2016,2,2018,10,No or Minimal News,21302199.71195616
2016,2,2018,10,Hard Broadcast News,-15121288.781108163
2016,2,2018,10,Soft Broadcast News,-1382601.1359498426
2016,2,2018,10,FOX,4858601.392803926
2016,2,2018,10,CNN,-2007929.5437950045
2016,2,2018,10,MSNBC,3704788.240797029
2016,2,2018,10,Newsmax,0.0
2016,2,2018,10,Spanish News,-1980302.9538940135
2016,2,2018,10,Other Cable,-1573148.2316099629
2016,2,2018,11,No or Minimal News,15605546.15714483
2016,2,2018,11,Hard Broadcast News,-9715907.671340726
2016,2,2018,11,Soft Broadcast News,-2192531.0714471713
2016,2,2018,11,FOX,4643764.359460913
2016,2,2018,11,CNN,-274853.98572998866
2016,2,2018,11,MSNBC,4718166.954736023
2016,2,2018,11,Newsmax,0.0
2016,2,2018,11,Spanish News,-1508323.9570780396
2016,2,2018,11,Other Cable,-3520763.459541954
2016,2,2018,12,No or Minimal News,20472740.808766127
2016,2,2018,12,Hard Broadcast News,-9246797.877806693
2016,2,2018,12,Soft Broadcast News,-2918849.684375029
2016,2,2018,12,FOX,2131075.263799038
