state,program,network,period,value,medium,domain
IA,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,36537,tv,
WA,REIDOUT,MSNBC,Last 12 months,36534,tv,
NV,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,36423,tv,
NE,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,35936,tv,
NV,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,35743,tv,
IA,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,35658,tv,
NE,HANNITY,FOXNC,Last 12 months,35517,tv,
OR,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,35445,tv,
MN,"FIVE, THE",FOXNC,Last 12 months,35393,tv,
OK,"FAULKNER FOCUS, THE",FOXNC,Last 12 months,35237,tv,
CO,"FIVE, THE",FOXNC,Last 12 months,34874,tv,
MN,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,34666,tv,
NV,"FIVE, THE",FOXNC,Last 12 months,34606,tv,
WI,AMERICA REPORTS,FOXNC,Last 12 months,34340,tv,
CT,HANNITY,FOXNC,Last 12 months,34294,tv,
AR,HANNITY,FOXNC,Last 12 months,34220,tv,
NE,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,34057,tv,
AR,AMERICA REPORTS,FOXNC,Last 12 months,34042,tv,
CO,GUTFELD!,FOXNC,Last 12 months,33351,tv,
NV,GUTFELD!,FOXNC,Last 12 months,33194,tv,
OR,HANNITY,FOXNC,Last 12 months,33179,tv,
NV,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,33106,tv,
NV,AMERICA REPORTS,FOXNC,Last 12 months,32934,tv,
AR,FOX AND FRIENDS,FOXNC,Last 12 months,32425,tv,
CT,FOX AND FRIENDS,FOXNC,Last 12 months,32397,tv,
CO,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,32274,tv,
IA,AMERICA REPORTS,FOXNC,Last 12 months,32254,tv,
AR,AMERICAS NEWSROOM,FOXNC,Last 12 months,32221,tv,
AR,FOX NEWS LIVE,FOXNC,Last 12 months,31922,tv,
MN,AMERICA REPORTS,FOXNC,Last 12 months,31900,tv,
ID,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,31839,tv,
AR,OUTNUMBERED,FOXNC,Last 12 months,31721,tv,
MS,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,31243,tv,
IA,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,31161,tv,
IA,GUTFELD!,FOXNC,Last 12 months,31016,tv,
CO,HANNITY,FOXNC,Last 12 months,30819,tv,
UT,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,30809,tv,
MS,HANNITY,FOXNC,Last 12 months,30795,tv,
NE,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,30458,tv,
MN,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,30420,tv,
NE,GUTFELD!,FOXNC,Last 12 months,30348,tv,
NV,OUTNUMBERED,FOXNC,Last 12 months,30050,tv,
NE,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,29966,tv,
CO,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,29579,tv,
NM,CNN NEWSROOM,CNN,Last 12 months,29560,tv,
CT,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,29407,tv,
CT,"FIVE, THE",FOXNC,Last 12 months,29386,tv,
UT,HANNITY,FOXNC,Last 12 months,28814,tv,
MN,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,28720,tv,
KS,CNN NEWSROOM,CNN,Last 12 months,28648,tv,
ID,HANNITY,FOXNC,Last 12 months,28579,tv,
MS,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,28236,tv,
CT,GUTFELD!,FOXNC,Last 12 months,27939,tv,
OR,"FIVE, THE",FOXNC,Last 12 months,27791,tv,
CO,AMERICAS NEWSROOM,FOXNC,Last 12 months,27715,tv,
MN,NEW DAY,CNN,Last 12 months,27652,tv,
MN,AMERICAS NEWSROOM,FOXNC,Last 12 months,27450,tv,
CT,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,27353,tv,
NE,"FIVE, THE",FOXNC,Last 12 months,27145,tv,
CO,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,27114,tv,
UT,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,26939,tv,
CT,AMERICAS NEWSROOM,FOXNC,Last 12 months,26574,tv,
OR,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,26495,tv,
CO,LEAD WITH JAKE TAPPER,CNN,Last 12 months,26454,tv,
ID,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,26441,tv,
KS,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,26265,tv,
NE,AMERICA REPORTS,FOXNC,Last 12 months,26005,tv,
OR,GUTFELD!,FOXNC,Last 12 months,25884,tv,
MS,GUTFELD!,FOXNC,Last 12 months,25716,tv,
OR,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,25608,tv,
OR,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,24589,tv,
KS,HANNITY,FOXNC,Last 12 months,24431,tv,
UT,GUTFELD!,FOXNC,Last 12 months,24430,tv,
WV,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,24195,tv,
NE,AMERICAS NEWSROOM,FOXNC,Last 12 months,24090,tv,
ID,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,23735,tv,
CT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,23538,tv,
MS,"FIVE, THE",FOXNC,Last 12 months,23387,tv,
WV,"FIVE, THE",FOXNC,Last 12 months,23075,tv,
OR,AMERICA REPORTS,FOXNC,Last 12 months,22886,tv,
WV,HANNITY,FOXNC,Last 12 months,22716,tv,
HI,CNN NEWSROOM,CNN,Last 12 months,22680,tv,
OR,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,22368,tv,
RI,CNN NEWSROOM,CNN,Last 12 months,22057,tv,
MS,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,22045,tv,
WV,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,22034,tv,
ID,"FIVE, THE",FOXNC,Last 12 months,21874,tv,
WV,AMERICA REPORTS,FOXNC,Last 12 months,21870,tv,
KS,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,21749,tv,
MS,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,21661,tv,
KS,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,21491,tv,
WV,GUTFELD!,FOXNC,Last 12 months,20352,tv,
MS,CNN NEWSROOM,CNN,Last 12 months,20190,tv,
MS,OUTNUMBERED,FOXNC,Last 12 months,20046,tv,
UT,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,20028,tv,
MS,AMERICA REPORTS,FOXNC,Last 12 months,19983,tv,
NE,"FAULKNER FOCUS, THE",FOXNC,Last 12 months,19931,tv,
UT,"FIVE, THE",FOXNC,Last 12 months,19791,tv,
KS,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,19684,tv,
UT,CNN NEWSROOM,CNN,Last 12 months,19407,tv,
WV,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,19145,tv,
NM,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,18788,tv,
NM,HANNITY,FOXNC,Last 12 months,18618,tv,
WV,"STORY, THE",FOXNC,Last 12 months,18568,tv,
NM,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,18457,tv,
DE,CNN NEWSROOM,CNN,Last 12 months,17967,tv,
UT,OUTNUMBERED,FOXNC,Last 12 months,17837,tv,
NM,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,17787,tv,
ID,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,17781,tv,
WV,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,17750,tv,
NM,"FIVE, THE",FOXNC,Last 12 months,17728,tv,
WV,FOX AND FRIENDS,FOXNC,Last 12 months,17598,tv,
UT,AMERICAS NEWSROOM,FOXNC,Last 12 months,17178,tv,
NH,CNN NEWSROOM,CNN,Last 12 months,17089,tv,
UT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,17051,tv,
NM,BEAT W/ARI MELBER,MSNBC,Last 12 months,16904,tv,
ID,FOX NEWS LIVE,FOXNC,Last 12 months,16421,tv,
ID,GUTFELD!,FOXNC,Last 12 months,16278,tv,
NM,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,16222,tv,
KS,GUTFELD!,FOXNC,Last 12 months,16144,tv,
KS,"FIVE, THE",FOXNC,Last 12 months,16135,tv,
NM,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,15982,tv,
KS,LEAD WITH JAKE TAPPER,CNN,Last 12 months,15866,tv,
NM,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,15744,tv,
NH,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,15674,tv,
ID,"STORY, THE",FOXNC,Last 12 months,15593,tv,
ID,AMERICA REPORTS,FOXNC,Last 12 months,15550,tv,
KS,AMERICA REPORTS,FOXNC,Last 12 months,15521,tv,
ME,CNN NEWSROOM,CNN,Last 12 months,15165,tv,
NH,HANNITY,FOXNC,Last 12 months,14991,tv,
SD,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,14767,tv,
MT,"FIVE, THE",FOXNC,Last 12 months,14740,tv,
NH,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,14721,tv,
SD,HANNITY,FOXNC,Last 12 months,14186,tv,
HI,BEAT W/ARI MELBER,MSNBC,Last 12 months,13083,tv,
SD,CNN NEWSROOM,CNN,Last 12 months,12943,tv,
MT,AMERICA REPORTS,FOXNC,Last 12 months,12775,tv,
MT,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,12767,tv,
MT,OUTNUMBERED,FOXNC,Last 12 months,12522,tv,
NH,GUTFELD!,FOXNC,Last 12 months,12463,tv,
MT,AMERICAS NEWSROOM,FOXNC,Last 12 months,12415,tv,
MT,CNN NEWSROOM,CNN,Last 12 months,12233,tv,
MT,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,12227,tv,
SD,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,11947,tv,
NH,"FIVE, THE",FOXNC,Last 12 months,11945,tv,
HI,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,11801,tv,
VT,MORNING JOE,MSNBC,Last 12 months,11696,tv,
HI,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,11543,tv,
VT,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,11380,tv,
HI,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,11195,tv,
SD,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,11125,tv,
RI,NEW DAY,CNN,Last 12 months,10982,tv,
ME,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,10798,tv,
MT,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,10728,tv,
DC,CNN NEWSROOM,CNN,Last 12 months,10664,tv,
VT,FOX AND FRIENDS,FOXNC,Last 12 months,10654,tv,
WY,OUTNUMBERED,FOXNC,Last 12 months,10633,tv,
MT,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,10454,tv,
NH,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,10306,tv,
NH,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,10287,tv,
VT,BEAT W/ARI MELBER,MSNBC,Last 12 months,10284,tv,
HI,REIDOUT,MSNBC,Last 12 months,10165,tv,
MT,FOX NEWS LIVE,FOXNC,Last 12 months,10015,tv,
HI,ERIN BURNETT OUTFRONT,CNN,Last 12 months,9855,tv,
VT,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,9720,tv,
SD,OUTNUMBERED,FOXNC,Last 12 months,9711,tv,
SD,MORNING JOE,MSNBC,Last 12 months,9704,tv,
SD,"STORY, THE",FOXNC,Last 12 months,9567,tv,
VT,CNN NEWSROOM,CNN,Last 12 months,9464,tv,
WY,FOX NEWS LIVE,FOXNC,Last 12 months,9438,tv,
SD,FOX NEWS LIVE,FOXNC,Last 12 months,9404,tv,
VT,AMERICAS NEWSROOM,FOXNC,Last 12 months,9375,tv,
RI,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,9362,tv,
RI,ANDERSON COOPER 360,CNN,Last 12 months,9333,tv,
NH,FOX AND FRIENDS,FOXNC,Last 12 months,9286,tv,
VT,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,9170,tv,
SD,FOX NEWS AT NIGHT,FOXNC,Last 12 months,9153,tv,
ME,NEW DAY,CNN,Last 12 months,9091,tv,
ME,ERIN BURNETT OUTFRONT,CNN,Last 12 months,9085,tv,
HI,ALEX WAGNER TONIGHT,MSNBC,Last 12 months,8992,tv,
HI,ANDERSON COOPER 360,CNN,Last 12 months,8735,tv,
WY,AMERICA REPORTS,FOXNC,Last 12 months,8731,tv,
DE,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,8724,tv,
VT,REIDOUT,MSNBC,Last 12 months,8711,tv,
NH,FOX NEWS LIVE,FOXNC,Last 12 months,8597,tv,
RI,MORNING JOE,MSNBC,Last 12 months,8566,tv,
RI,LEAD WITH JAKE TAPPER,CNN,Last 12 months,8470,tv,
HI,LEAD WITH JAKE TAPPER,CNN,Last 12 months,8447,tv,
DE,LEAD WITH JAKE TAPPER,CNN,Last 12 months,8421,tv,
WY,"STORY, THE",FOXNC,Last 12 months,8282,tv,
ME,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,8276,tv,
VT,AMERICA REPORTS,FOXNC,Last 12 months,8255,tv,
DE,INSIDE POLITICS,CNN,Last 12 months,8083,tv,
WY,CNN NEWSROOM,CNN,Last 12 months,8007,tv,
ME,AMERICA REPORTS,FOXNC,Last 12 months,7907,tv,
ND,"FIVE, THE",FOXNC,Last 12 months,7772,tv,
DE,MORNING JOE,MSNBC,Last 12 months,7742,tv,
DE,SITUATION ROOM,CNN,Last 12 months,7663,tv,
WY,"FAULKNER FOCUS, THE",FOXNC,Last 12 months,7585,tv,
DE,ANDERSON COOPER 360,CNN,Last 12 months,7518,tv,
WY,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,7444,tv,
WY,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,7387,tv,
ME,FOX AND FRIENDS,FOXNC,Last 12 months,7370,tv,
ME,AMERICAS NEWSROOM,FOXNC,Last 12 months,7358,tv,
WY,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,7347,tv,
WY,YOUR WORLD W/NEIL CAVUTO,FOXNC,Last 12 months,7275,tv,
RI,CNN TONIGHT,CNN,Last 12 months,7107,tv,
RI,SITUATION ROOM,CNN,Last 12 months,7093,tv,
DE,ERIN BURNETT OUTFRONT,CNN,Last 12 months,7031,tv,
DE,BEAT W/ARI MELBER,MSNBC,Last 12 months,7018,tv,
DC,NEW DAY,CNN,Last 12 months,7013,tv,
ME,HANNITY,FOXNC,Last 12 months,6849,tv,
RI,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,6566,tv,
RI,INSIDE POLITICS,CNN,Last 12 months,6517,tv,
ND,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,6468,tv,
ME,ANDERSON COOPER 360,CNN,Last 12 months,6363,tv,
DE,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,6336,tv,
ND,HANNITY,FOXNC,Last 12 months,5819,tv,
ND,JESSE WATTERS PRIMETIME,FOXNC,Last 12 months,5329,tv,
DC,ANDERSON COOPER 360,CNN,Last 12 months,5198,tv,
ND,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,5027,tv,
DC,CNN TONIGHT,CNN,Last 12 months,4901,tv,
DC,SITUATION ROOM,CNN,Last 12 months,4543,tv,
DC,LEAD WITH JAKE TAPPER,CNN,Last 12 months,4439,tv,
DC,DON LEMON TONIGHT,CNN,Last 12 months,4421,tv,
ND,FOX REPORT WITH JON SCOTT,FOXNC,Last 12 months,4407,tv,
DC,INSIDE POLITICS,CNN,Last 12 months,4326,tv,
ND,SPECIAL RPT W/BRET BAIER,FOXNC,Last 12 months,4109,tv,
DC,ERIN BURNETT OUTFRONT,CNN,Last 12 months,4041,tv,
ND,CNN NEWSROOM,CNN,Last 12 months,3884,tv,
AK,GUTFELD!,FOXNC,Last 12 months,3852,tv,
DC,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,3833,tv,
AK,TUCKER CARLSON TONIGHT,FOXNC,Last 12 months,3398,tv,
ND,"EVENING EDIT, THE",FOX Business Network,Last 12 months,3209,tv,
ND,FOX AND FRIENDS,FOXNC,Last 12 months,3202,tv,
AK,LAST WORD W/ L. ODONNELL,MSNBC,Last 12 months,3172,tv,
AK,DEADLINE:WHITE HOUSE,MSNBC,Last 12 months,3172,tv,
AK,11TH HOUR W/B. WILLIAMS,MSNBC,Last 12 months,3172,tv,
AK,FOX NEWS AT NIGHT,FOXNC,Last 12 months,3101,tv,
AK,ALL IN W/ CHRIS HAYES,MSNBC,Last 12 months,2858,tv,
AK,"INGRAHAM ANGLE, THE",FOXNC,Last 12 months,2686,tv,
AK,CNN NEWSROOM,CNN,Last 12 months,2458,tv,
AK,REIDOUT,MSNBC,Last 12 months,2359,tv,
CA,CNN NEWSROOM,CNN,Since 2016,64374,tv,
NY,CNN NEWSROOM,CNN,Since 2016,40875,tv,
FL,CNN NEWSROOM,CNN,Since 2016,40149,tv,
CA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,39367,tv,
TX,CNN NEWSROOM,CNN,Since 2016,34888,tv,
CA,HANNITY,FOXNC,Since 2016,34618,tv,
FL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,33861,tv,
FL,"FIVE, THE",FOXNC,Since 2016,32518,tv,
CA,LAST WORD W/ L. ODONNELL,MSNBC,Since 2016,31077,tv,
CA,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,30688,tv,
FL,HANNITY,FOXNC,Since 2016,29748,tv,
FL,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,29030,tv,
FL,FOX AND FRIENDS,FOXNC,Since 2016,29004,tv,
TX,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,28887,tv,
CA,ANDERSON COOPER 360,CNN,Since 2016,28761,tv,
CA,GUTFELD!,FOXNC,Since 2016,28727,tv,
CA,ALEX WAGNER TONIGHT,MSNBC,Since 2016,28726,tv,
CA,ALL IN W/ CHRIS HAYES,MSNBC,Since 2016,28336,tv,
FL,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,28153,tv,
CA,DEADLINE:WHITE HOUSE,MSNBC,Since 2016,28034,tv,
FL,AMERICAS NEWSROOM,FOXNC,Since 2016,27294,tv,
TX,"FIVE, THE",FOXNC,Since 2016,26391,tv,
TX,HANNITY,FOXNC,Since 2016,25648,tv,
FL,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,25095,tv,
TX,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,25003,tv,
PA,CNN NEWSROOM,CNN,Since 2016,24506,tv,
FL,AMERICA REPORTS,FOXNC,Since 2016,24500,tv,
TX,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,22920,tv,
TX,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,22623,tv,
NY,LAST WORD W/ L. ODONNELL,MSNBC,Since 2016,21973,tv,
PA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,21515,tv,
TX,AMERICA REPORTS,FOXNC,Since 2016,21424,tv,
NY,DEADLINE:WHITE HOUSE,MSNBC,Since 2016,21340,tv,
IL,CNN NEWSROOM,CNN,Since 2016,21094,tv,
PA,"FIVE, THE",FOXNC,Since 2016,21077,tv,
TX,GUTFELD!,FOXNC,Since 2016,20961,tv,
NC,CNN NEWSROOM,CNN,Since 2016,20536,tv,
TX,AMERICAS NEWSROOM,FOXNC,Since 2016,20418,tv,
PA,HANNITY,FOXNC,Since 2016,20101,tv,
MI,CNN NEWSROOM,CNN,Since 2016,19765,tv,
NY,ALL IN W/ CHRIS HAYES,MSNBC,Since 2016,19616,tv,
OH,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,19257,tv,
OH,HANNITY,FOXNC,Since 2016,19244,tv,
VA,CNN NEWSROOM,CNN,Since 2016,18927,tv,
NY,ANDERSON COOPER 360,CNN,Since 2016,18808,tv,
GA,CNN NEWSROOM,CNN,Since 2016,18725,tv,
PA,FOX AND FRIENDS,FOXNC,Since 2016,18682,tv,
NY,MORNING JOE,MSNBC,Since 2016,18549,tv,
NY,ALEX WAGNER TONIGHT,MSNBC,Since 2016,18519,tv,
NJ,CNN NEWSROOM,CNN,Since 2016,18482,tv,
OH,CNN NEWSROOM,CNN,Since 2016,18037,tv,
PA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,17868,tv,
PA,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,17696,tv,
PA,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,17658,tv,
NY,NEW DAY,CNN,Since 2016,17561,tv,
NY,"FIVE, THE",FOXNC,Since 2016,17066,tv,
NY,BEAT W/ARI MELBER,MSNBC,Since 2016,16218,tv,
OH,"FIVE, THE",FOXNC,Since 2016,16067,tv,
OH,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,16005,tv,
MA,CNN NEWSROOM,CNN,Since 2016,15978,tv,
OH,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,15769,tv,
PA,AMERICAS NEWSROOM,FOXNC,Since 2016,15681,tv,
GA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,15602,tv,
PA,GUTFELD!,FOXNC,Since 2016,15561,tv,
NJ,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,15522,tv,
NC,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,15058,tv,
NC,HANNITY,FOXNC,Since 2016,14824,tv,
TN,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,14744,tv,
TN,AMERICAS NEWSROOM,FOXNC,Since 2016,14646,tv,
OH,FOX AND FRIENDS,FOXNC,Since 2016,14600,tv,
MI,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,14483,tv,
GA,HANNITY,FOXNC,Since 2016,14458,tv,
IL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,14353,tv,
NC,"FIVE, THE",FOXNC,Since 2016,14221,tv,
MD,CNN NEWSROOM,CNN,Since 2016,14108,tv,
NC,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,13889,tv,
OH,AMERICAS NEWSROOM,FOXNC,Since 2016,13855,tv,
NJ,"FIVE, THE",FOXNC,Since 2016,13739,tv,
TN,FOX AND FRIENDS,FOXNC,Since 2016,13721,tv,
OH,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,13719,tv,
TN,"FIVE, THE",FOXNC,Since 2016,13673,tv,
NJ,HANNITY,FOXNC,Since 2016,13645,tv,
AZ,CNN NEWSROOM,CNN,Since 2016,13582,tv,
OH,GUTFELD!,FOXNC,Since 2016,13493,tv,
NC,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,13467,tv,
NC,FOX AND FRIENDS,FOXNC,Since 2016,13256,tv,
TN,HANNITY,FOXNC,Since 2016,13217,tv,
IL,"FIVE, THE",FOXNC,Since 2016,13205,tv,
VA,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,13165,tv,
TN,AMERICA REPORTS,FOXNC,Since 2016,12999,tv,
TN,OUTNUMBERED,FOXNC,Since 2016,12847,tv,
TN,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,12815,tv,
MI,HANNITY,FOXNC,Since 2016,12750,tv,
TN,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,12724,tv,
NJ,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,12623,tv,
VA,"FIVE, THE",FOXNC,Since 2016,12580,tv,
GA,"FIVE, THE",FOXNC,Since 2016,12542,tv,
GA,FOX AND FRIENDS,FOXNC,Since 2016,12397,tv,
MI,FOX AND FRIENDS,FOXNC,Since 2016,12347,tv,
NC,AMERICAS NEWSROOM,FOXNC,Since 2016,12331,tv,
IL,HANNITY,FOXNC,Since 2016,12321,tv,
VA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,12307,tv,
IL,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,12180,tv,
MI,"FIVE, THE",FOXNC,Since 2016,12003,tv,
IL,GUTFELD!,FOXNC,Since 2016,11952,tv,
VA,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,11782,tv,
TN,"FAULKNER FOCUS, THE",FOXNC,Since 2016,11471,tv,
GA,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,11453,tv,
VA,HANNITY,FOXNC,Since 2016,11227,tv,
NC,AMERICA REPORTS,FOXNC,Since 2016,11219,tv,
GA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,11197,tv,
IL,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,11084,tv,
GA,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,11056,tv,
MI,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,10959,tv,
IL,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,10896,tv,
NJ,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,10744,tv,
SC,"FIVE, THE",FOXNC,Since 2016,10664,tv,
IL,AMERICA REPORTS,FOXNC,Since 2016,10546,tv,
MI,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,10493,tv,
VA,NEW DAY,CNN,Since 2016,10412,tv,
VA,AMERICAS NEWSROOM,FOXNC,Since 2016,10399,tv,
NC,YOUR WORLD W/NEIL CAVUTO,FOXNC,Since 2016,10324,tv,
WA,CNN NEWSROOM,CNN,Since 2016,10228,tv,
IN,"FIVE, THE",FOXNC,Since 2016,10149,tv,
NJ,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,10113,tv,
LA,"FIVE, THE",FOXNC,Since 2016,10015,tv,
GA,AMERICAS NEWSROOM,FOXNC,Since 2016,9934,tv,
VA,AMERICA REPORTS,FOXNC,Since 2016,9933,tv,
MI,DEADLINE:WHITE HOUSE,MSNBC,Since 2016,9843,tv,
MO,CNN NEWSROOM,CNN,Since 2016,9809,tv,
AL,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,9773,tv,
AL,HANNITY,FOXNC,Since 2016,9769,tv,
MO,"FIVE, THE",FOXNC,Since 2016,9687,tv,
MI,MORNING JOE,MSNBC,Since 2016,9632,tv,
MI,"INGRAHAM ANGLE, THE",FOXNC,Since 2016,9626,tv,
GA,AMERICA REPORTS,FOXNC,Since 2016,9609,tv,
VA,FOX AND FRIENDS,FOXNC,Since 2016,9537,tv,
SC,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,9453,tv,
CO,CNN NEWSROOM,CNN,Since 2016,9421,tv,
IL,LAST WORD W/ L. ODONNELL,MSNBC,Since 2016,9416,tv,
NV,CNN NEWSROOM,CNN,Since 2016,9324,tv,
NJ,GUTFELD!,FOXNC,Since 2016,9319,tv,
MO,HANNITY,FOXNC,Since 2016,9281,tv,
SC,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,9195,tv,
SC,JESSE WATTERS PRIMETIME,FOXNC,Since 2016,9177,tv,
AZ,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,9032,tv,
MO,TUCKER CARLSON TONIGHT,FOXNC,Since 2016,9005,tv,
SC,HANNITY,FOXNC,Since 2016,8990,tv,
AZ,HANNITY,FOXNC,Since 2016,8966,tv,
AL,"FIVE, THE",FOXNC,Since 2016,8894,tv,
NJ,AMERICA REPORTS,FOXNC,Since 2016,8827,tv,
LA,SPECIAL RPT W/BRET BAIER,FOXNC,Since 2016,8729,tv,
